"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","W4Efsd 6","A1zNzb href","J8zHNe","bbPy1","doJOZc","M4A5Cf"
"https://www.google.com/maps/place/Ah+mei+cafe+kebon+jeruk/data=!4m7!3m6!1s0x2e69f71062942365:0x1c1a4950bf874ea!8m2!3d-6.1911796!4d106.7576859!16s%2Fg%2F1ptzzm132!19sChIJZSOUYhD3aS4R6nT4C5WkwQE?authuser=0&hl=id&rclk=1","Ah mei cafe kebon jeruk","4,2","(542)","·","$$","Masakan Asia","·","Prisma Kedoya Permai, Blok D9, Jl. Perjuangan, Kebon Jeruk, RT.1/RW.7","Tutup","· Buka Min pukul 08.15","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGj4aiWs2Gp-aHvLbEmCyLjt6RiZyQixZtka6RGP5gxy12afnApvL37ls-chqxtChbSYy8oDnSrn656RrMp6Txx9xAXJfzxph3MHYLJZLbxF9Qp5L-DFlL9TUSFJ_pndHabLfl4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan nya enak, kue n roti nya authentic bgt, uenakkk bgt.""","","","","","","",""
"https://www.google.com/maps/place/Mlinjo+Cafe+and+Resto+Tomang/data=!4m7!3m6!1s0x2e69f689fa25d94b:0x5f9d82f0ab92f3c8!8m2!3d-6.1778143!4d106.8005774!16s%2Fg%2F11bw226wlm!19sChIJS9kl-on2aS4RyPOSq_CCnV8?authuser=0&hl=id&rclk=1","Mlinjo Cafe and Resto Tomang","4,6","(3.425)","·","Rp 50–75 rb","Indonesia","·","Jl. Kemuning No.50, RT.10/RW.1","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAuGS19ieXxOMoE6j2d-72XKiX8Uiz08h3bxh7CW0v7gncoAqVHOFBmNVDeUQZzwR3FF9OQPQ15_LXvU_weHDW4dGo8hMtg7QNsWqph4FsSbdAyNw9ILChsPLGtj24K_bKjr8u=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu Empal Gentong juga enak, dagingnya sangat empuk dan kuahnya enak.""","","Restoran unik dengan masakan Jawa","","","","",""
"https://www.google.com/maps/place/Waroeng+soto+Lintang+Binus/data=!4m7!3m6!1s0x2e69f74400ac9fab:0x79b2d614d20068ea!8m2!3d-6.2011735!4d106.7826615!16s%2Fg%2F11h91d25p6!19sChIJq5-sAET3aS4R6mgA0hTWsnk?authuser=0&hl=id&rclk=1","Waroeng soto Lintang Binus","5,0","(9)","","","Restoran","·","Jl. Rw. Belong No.76 7, RT.7/RW.12","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE3kPJYLlUpctNW5H-Eg0ksoeF8Mbw934kbhiSct1n3COt1L_r-7OzZnlv0vatm6hCcaAqzdzA6x2miwVt56JYKpGqmAcMI8OCCZsd97M6U8uxiY8d61qJsqKTYxr8ARvE7P9TaA=w122-h92-k-no","","Makan di tempat","Bawa pulang","","","","","","·"
"https://www.google.com/maps/place/Dapur+Saudaree/data=!4m7!3m6!1s0x2e69f7007100066d:0x747849c103ea76ac!8m2!3d-6.1911281!4d106.7834855!16s%2Fg%2F11xsh0f72z!19sChIJbQYAcQD3aS4RrHbqA8FJeHQ?authuser=0&hl=id&rclk=1","Dapur Saudaree","5,0","(2)","","","Pangsit","·","Jl. Bhakti IV No.01/09","Segera tutup","· 23.00 · Buka Min pukul 18.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTPScOG0xdobaUG1NtWM5xU4B3Gzdo5GPQ899471paq3GcmdsO6GjUsc4GomwLwEyzQH8U4M3pVukDLqFR3ENtISc7cNEZmf50XTfmxNhAnX32qkUeoK4-hh8VKJPDWQC0lhnpPo57bi5r=w80-h106-k-no","","Makan di tempat","Bawa pulang","","https://www.google.com/viewer/chooseprovider?mid=/g/11xsh0f72z&g2lbs=AIBNGdV6UxoRbjE4Tp34nzKLth9TMJaLRPXeuG5u-QI6ren98eSfZrsGt9cXFErkmcBhg593T1HYwh-8IwDbrrAXUZaTIZHfrA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MqbjacmSBY2XseMPgeLg-Qk&ei=MqbjacmSBY2XseMPgeLg-Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","·"
"https://www.google.com/maps/place/Mie+Ayam+Melati/data=!4m7!3m6!1s0x2e69f78e76f85ee7:0x267183e6a635625f!8m2!3d-6.19246!4d106.7634069!16s%2Fg%2F11hfbtlh4n!19sChIJ5174do73aS4RX2I1puaDcSY?authuser=0&hl=id&rclk=1","Mie Ayam Melati","4,9","(30)","","","Mi","·","Jl. Melati No.18 13, RT.13/RW.10","Tutup","· Buka Min pukul 06.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaJ1N-adjTUHh5h_vjGJRCOLoFznuJYyz3_7OTsKVO-ZonAPL9gY-fFBQB2z51MmdNeXzpBY3nDIRemTJgUyKxMqHkO-lFIM1ditGTtdKsImpAsnGPLTQTCcTfkL3CjyzDM5jU=w80-h106-k-no","","Makan di tempat","Bawa pulang","","https://www.google.com/viewer/chooseprovider?mid=/g/11hfbtlh4n&g2lbs=AIBNGdVMn0KtmuOKLq7dI_zjCGSKPcA8OVAEx5VmzGmTyLTEI_TZxfL-WYrwJFKEExdizImxdac2vHs_niDhRwomjZ5h5CBwFw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MqbjacmSBY2XseMPgeLg-Qk&ei=MqbjacmSBY2XseMPgeLg-Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","·"
"https://www.google.com/maps/place/Rumah+Makan+Pelangi/data=!4m7!3m6!1s0x2e69f6c23c953599:0x12371217b97e25f1!8m2!3d-6.1991509!4d106.7877582!16s%2Fg%2F1hf0t7fwp!19sChIJmTWVPML2aS4R8SV-uRcSNxI?authuser=0&hl=id&rclk=1","Rumah Makan Pelangi","4,1","(22)","","","Indonesia","·","Jl. KH. Taisir No. 1, RT. 11/ RW. 06, Kemanggisan, Palmerah, RT.5/RW.11","Segera tutup","· 23.00 · Buka Min pukul 16.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOBFHGJQ251rEq6fcNxdrBXb6Kfm598msP0F6tvFOTyFGGlCM5Ov1tqOwRrke1s_kolYOXqjsQ0hyMy1ejI1jTxNFX_E4oCcCFHn7VQ8HxIbfTk2Tboohz5ZMxwERxckRKSlQ7=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Restoran","","","","","",""
"https://www.google.com/maps/place/Pagaruyung/data=!4m7!3m6!1s0x2e69f716de575ae7:0xb57ac6a4d16dbc3a!8m2!3d-6.1953261!4d106.7557238!16s%2Fg%2F1pt_qpy4n!19sChIJ51pX3hb3aS4ROrxt0aTGerU?authuser=0&hl=id&rclk=1","Pagaruyung","4,3","(38)","·","Rp 1–25.000","Padang","·","·","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFGxkJImXU3C9asmqZizp8cgsZk1vEz-kIpRkKEB7-4LqiUElM4h5kjhVE5qSdR4fLEeLVV1WvWTFQvuutJKvLr3ih9bX4Ur9MIBiLiujwOq5TAUEX5KB0IWyLg6HT2_1BEIZ2PA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makan enak dengan harga murah.""","","Jalan Pesanggrahan Raya No.14, RT.2/RW.3","","","","",""
"https://www.google.com/maps/place/Warung+Pengkolan+Ma%27+Yati/data=!4m7!3m6!1s0x2e69f692a4215d5d:0x3a1a1f2e8f9e8d2a!8m2!3d-6.188125!4d106.7951894!16s%2Fg%2F11g71vb1d8!19sChIJXV0hpJL2aS4RKo2ejy4fGjo?authuser=0&hl=id&rclk=1","Warung Pengkolan Ma' Yati","4,7","(20)","·","Rp 1–25.000","Jawa","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEb65CZ21nrdTuuXGRx3MnWN4v1OHFojrVcFb7qF-2GYPNOcqL1p7CtZcWFqfWovDKgE1v6rxSz7iHZYyX_bksrRVY7jB6E1KDy_lL21gtEGahF64GqSfWmSDhuumr1mHhDF5PxpA=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada nasi putih & uduk, udah termasuk lalapan.""","","Jl anggrek nelimurni C12B, RT.10/RW.1","","","","",""
"https://www.google.com/maps/place/Nasi+Goreng+Khas+Solo+%22Mas+Paijo%22/data=!4m7!3m6!1s0x2e69f6591f0c6b65:0xfebbf1d2b744dac2!8m2!3d-6.1749393!4d106.7867587!16s%2Fg%2F11f122j55r!19sChIJZWsMH1n2aS4RwtpEt9Lxu_4?authuser=0&hl=id&rclk=1","Nasi Goreng Khas Solo ""Mas Paijo""","4,5","(298)","·","Rp 1–25.000","Nasi Goreng","·","·","Buka","· Tutup pukul 02.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEYOTGKEn7EcXUOOyJ1ZdOyU-deYzvfwpnrZFjy2h24kOFpgZ6YEH0Nrx5JKL4lN3H5fROoE6NjBKKzuYqu0mqY6P0rlPwlkCfBnCd7TLErzHBcDvBWdLSU5zQ7vGVuC1R0AcB=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makannya murah dan enak.""","","Jl. Tanjung Duren Timur No.11 3, RT.3/RW.5","https://www.google.com/viewer/chooseprovider?mid=/g/11f122j55r&g2lbs=AIBNGdU3sJu39QcV40BCnTTgyzANzRW-xKybCTHPL8GkNIfq6YsiNseumrHxl6gsOgVOA17jdJCUBK13wuPjto4pvHU6T5KDJQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MqbjacmSBY2XseMPgeLg-Qk&ei=MqbjacmSBY2XseMPgeLg-Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Saung+kita+kamboja/data=!4m7!3m6!1s0x2e69f689af6a33df:0xdba71658a6475bc9!8m2!3d-6.1792827!4d106.8023505!16s%2Fg%2F11b7l19qfb!19sChIJ3zNqr4n2aS4RyVtHplgWp9s?authuser=0&hl=id&rclk=1","Saung kita kamboja","4,6","(2.841)","·","Rp 25–50 rb","Restoran","·","Jl. Kamboja No.40","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOFV0MIpKGGz1ELo-10TxWzcU7OfCh3Dj4cckSfiDQmkA9v2L01TJ21VEHXc8DCNxoGHlF2DB78RvGG85NTL3B1cZ7HGBovLQ4Sbbf85zTdcQkpJFB0HHYzIXAxD2i-zI6xwvr=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makan di sini enak dan puas sekali, taste dan ambience nya menyenangkan.""","","","","","","",""
"https://www.google.com/maps/place/Nasi+Uduk+Betawi+Mpok+Nyai+H.Domang/data=!4m7!3m6!1s0x2e69f6df603d3c6d:0x31ce624c771449d0!8m2!3d-6.2024362!4d106.7705915!16s%2Fg%2F11h5km9t0r!19sChIJbTw9YN_2aS4R0EkUd0xizjE?authuser=0&hl=id&rclk=1","Nasi Uduk Betawi Mpok Nyai H.Domang","5,0","(1)","","","Restoran","·","QQXC+26G, Jl. H. Domang, RT.8/RW.2","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRr8-plntm3i1tht6P2faRrbc5P2wV6RVAi2ehIqvWnlPBmNq9XZuIDKamXqjVk3U_nUPGf4SA5Q9z2296MMAfAtm1BV978jzkGwCSDFiRImwRQnaIP0iEFRy0Ca3Y0p10U4IQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak murah meriah""","","","","","","",""
"https://www.google.com/maps/place/Rumah+makan+putri/data=!4m7!3m6!1s0x2e69f75698ac6baf:0x202d251f466befc2!8m2!3d-6.2042779!4d106.7846504!16s%2Fg%2F11gzpj07l4!19sChIJr2usmFb3aS4Rwu9rRh8lLSA?authuser=0&hl=id&rclk=1","Rumah makan putri","5,0","(4)","","","Rumah Makan","·","Jl. Palmerah Barat VI No.10 7, RT.7/RW.10","Tutup","· Buka Min pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YnKLSYlkgxsWK8c4RArz-g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=136.89331&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","","","","·"
"https://www.google.com/maps/place/Nasi+Uduk+Pagi,+Empok+Enong/data=!4m7!3m6!1s0x2e69f71a36225f0f:0xf91582d2bf5dc6ef!8m2!3d-6.192537!4d106.761331!16s%2Fg%2F11g7nvh66l!19sChIJD18iNhr3aS4R78Zdv9KCFfk?authuser=0&hl=id&rclk=1","Nasi Uduk Pagi, Empok Enong","4,8","(6)","","","Betawi","·","Jl. Mawar III No.20A 1, RT.1/RW.7","Tutup","· Buka Min pukul 05.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s691Zqf5S-4MvoM0Af09AA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=359.49677&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","","","","·"
"https://www.google.com/maps/place/Warung+Kempoel+%28Katering%29/data=!4m7!3m6!1s0x2e69f6c6d09fd55d:0xcb505f3d81882d4a!8m2!3d-6.2038042!4d106.7907307!16s%2Fg%2F11bxg0vy82!19sChIJXdWf0Mb2aS4RSi2IgT1fUMs?authuser=0&hl=id&rclk=1","Warung Kempoel (Katering)","4,5","(156)","·","Rp 1–25.000","Restoran","·","·","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ_IucemUW7AV9V8JLQUhpBAOhumg7E1xnPTjhprcDscCqTe6Nx20e1nZdN9KiKQnwjV5U4wAxUEJdiAhKzzvE9eU7oKV0OvvZZX1aNoBlULwAIF7-R9zks89yMhHa1Ovhe-t8-A=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan mantap, berbagai macam variasi menu dan harganya murah""","","I No, Jl. Kemanggisan Pulo No.2, RT.2/RW.3","","","","",""
"https://www.google.com/maps/place/RM+Sederhana+Minang+-+Meruya/data=!4m7!3m6!1s0x2e69f76d862fcd83:0x93693596ddff1900!8m2!3d-6.1989975!4d106.7614626!16s%2Fg%2F11l_4wlz3q!19sChIJg80vhm33aS4RABn_3ZY1aZM?authuser=0&hl=id&rclk=1","RM Sederhana Minang - Meruya","4,9","(7)","·","Rp 1–25.000","Padang","·","Jl. Meruya Ilir Raya No.38, RT.1/RW.5","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfEyPhJLY67JKB-M6ypkdaUnc7wAyj6ad7K7NT2tdKOqreTCwFggQY21mEt-rKG5nfuk6f2OovVpwb5AHDp0f3dfR_0VMlQA6KVNmStcYLwF1CN9XSapiZ1-rOJRzV17kUXu8w=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Layanan memuaskan,harga hemat
Rasa tidak kalah dgn resto besar""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11l_4wlz3q&g2lbs=AIBNGdWWjyVdbgvhaDO-giQJIHuGab0_-ccDheTSU6F8vRKQJ38BWbKY3UjnXpYn7gIISryYEa0565gOhmZbKZ5dpg2eG93IrQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MqbjacmSBY2XseMPgeLg-Qk&ei=MqbjacmSBY2XseMPgeLg-Qk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/KEDAI+MAHONI/data=!4m7!3m6!1s0x2e69f731548d935d:0x8e2164d97d332b8f!8m2!3d-6.1955178!4d106.8048294!16s%2Fg%2F11hmjcrpfp!19sChIJXZONVDH3aS4RjyszfdlkIY4?authuser=0&hl=id&rclk=1","KEDAI MAHONI","4,8","(41)","","","Restoran","·","Flat.c no.1 asrama brimob, Jl. KS Tubun III blok.c No.1, RT.14/RW.6","Segera tutup","· 23.30 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-W2iF0_hQP8pRc5HnouvlnGUS7ZAA8L6hqYCmDXwDfa8SocQ7w0UBjswt1gjEQEXaaWOdzj_vMu5orCyUFw6BlfC_WPrCvu29LRSA3ZmPUJiNymw2vpBdeviDDbpI2OhncRQ6=w200-h92-k-no","","Makan di tempat","Drive-through","","","","","","·"
"https://www.google.com/maps/place/Warung+Soto+Betawi+Mpo+Mumun/data=!4m7!3m6!1s0x2e69f6e3f032325d:0xbf663117a43c74eb!8m2!3d-6.1926585!4d106.7753484!16s%2Fg%2F11cncy2957!19sChIJXTIy8OP2aS4R63Q8pBcxZr8?authuser=0&hl=id&rclk=1","Warung Soto Betawi Mpo Mumun","4,3","(22)","","","Soto","·","9, Jl. Gili Sampeng No.6, RT.9/RW.3","Tutup","· Buka Sen pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMd40B_THz-CKus2NjeSC0HDi2Q0xrFoCchEUHvFZ4Rx6I15rHJSaKL3ZKLtPhoGgiYevMUlATvvgydxMiOq_3CalLuoYZek5Hpb_jcB7x2JXyI5_zczINHlibqGv6STzlelEw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak gado2nya""","","","","","","",""
"https://www.google.com/maps/place/Bebek+Kaleyo+Tomang/data=!4m7!3m6!1s0x2e69f6626b778a67:0xee3cd605124fc369!8m2!3d-6.1762618!4d106.8018131!16s%2Fg%2F11f5dw_23q!19sChIJZ4p3a2L2aS4RacNPEgXWPO4?authuser=0&hl=id&rclk=1","Bebek Kaleyo Tomang","4,7","(4.633)","·","Rp 25–50 rb","Indonesia","·","Jl. Tomang Raya No.44, RT.1/RW.1","Segera tutup","· 23.00 · Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGXd3LWbvTtKV2JXLF3EZajcO1oiZrhCShFmc-j1YF5CLSv2U4bBtOZRT52BPS4vZybasVq_1eT1aXP7m1ayurv2BRET6Zd3MoUCbzu3sV0irSCSn1lM8XAUf0mm5BsMJfViQd=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dinner disini, Vibes, Ambience + Quality of Food nya thebest pkonya.""","","","","","","",""
"https://www.google.com/maps/place/Ayam+Goreng+Cabe+Ijo+Kebon+Jeruk/data=!4m7!3m6!1s0x2e69f74479b135b7:0x3382bfa88c6c800c!8m2!3d-6.1915857!4d106.7626651!16s%2Fg%2F11f5q8w_sb!19sChIJtzWxeUT3aS4RDIBsjKi_gjM?authuser=0&hl=id&rclk=1","Ayam Goreng Cabe Ijo Kebon Jeruk","4,1","(10)","","","Ayam","·","Jl. Perjuangan No.6, RT.3/RW.7","Tutup","· Buka Min pukul 08.32","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGd07dUi0d5vZkoaspd5abtdAyztXxDr2Qc8-L7Vm8sSWNvzIfbI9MLsvFCzLB7RTEKENBIRpzT_ilSyosTJSJ9PGgJZHg80v5CvgSBVeFlHXys1V0p-8CKIHM0SvJBlDiyFqUN7w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""murah tapi gak murahann, gokss""","","","","","","",""
"https://www.google.com/maps/place/Mie+Ayam+Bakso+Nunik/data=!4m7!3m6!1s0x2e69f6facafc13e5:0x6332b7acb8a088c9!8m2!3d-6.1873569!4d106.7804767!16s%2Fg%2F11f3jvqhgd!19sChIJ5RP8yvr2aS4RyYiguKy3MmM?authuser=0&hl=id&rclk=1","Mie Ayam Bakso Nunik","4,5","(24)","","","Mi","·","RQ7J+355, Jl. Budi III, RT.3/RW.12","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZoYzPDCf-Zjqk9Wu2BmlA1ytwbyFF323y6u0vcvRwBPhuxkEXbjvum5Ivgk_7OCwuhs517gHDKhsdRTihSiFeULBK4BoB09VHQLiGBIbD8MfKnRK5RtxnIDxWkhlEITnqbfo4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat cepat penyajian dan bersih tempat nya""","","","","","","",""
"https://www.google.com/maps/place/Warung+Kita/data=!4m7!3m6!1s0x2e69f710369bf9c5:0xc312e14bd31eab2d!8m2!3d-6.189899!4d106.756293!16s%2Fg%2F11bc7qbwyn!19sChIJxfmbNhD3aS4RLase00vhEsM?authuser=0&hl=id&rclk=1","Warung Kita","3,0","(1)","","","Indonesia","·","JL Raya Pesanggrahan, No. 169 L, RT.2/RW.7","Tutup","· Buka Sen pukul 11.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ppC5GHI3vIIdVkfcZqn15A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=105.986755&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","","","","·"
"https://www.google.com/maps/place/mama+wulan+food/data=!4m7!3m6!1s0x2e69f75d1b823003:0x5e157dc5dad616cb!8m2!3d-6.1872252!4d106.7942491!16s%2Fg%2F11h4zkxssp!19sChIJAzCCG133aS4RyxbW2sV9FV4?authuser=0&hl=id&rclk=1","mama wulan food","4,6","(18)","","","Restoran","·","Jl. Anggrek Neli Murni No.11 No.151, RT.11/RW.1","Segera tutup","· 23.00 · Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJekONNwiVBMQr3VzC7keTNf9_LjKt3InGI9_5zxcQIm4aAgyQlGqV5PYSeBWTRar5eXZF9WfyUrE4cB9WpXS3nvDMuiWNQJ_aXaDM59zY_WhzDsET9VUF4dc_Ay9S--O3Uq1VmQ=w183-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mak nyoss...mantul harga terjangkau pelayanan bagus""","","","","","","",""
"https://www.google.com/maps/place/Puri+88/data=!4m7!3m6!1s0x2e69f70c1f2d473b:0x9188e18e03dcf5e7!8m2!3d-6.1849318!4d106.7527486!16s%2Fg%2F1tfws80g!19sChIJO0ctHwz3aS4R5_XcA47hiJE?authuser=0&hl=id&rclk=1","Puri 88","4,2","(213)","·","Rp 50–75 rb","China","·","·","Tutup","· Buka Min pukul 10.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQzHwVtAaMSwY0MsfW24hoxVF24w-b_o5HoPhOmmO4m2Mdn_ij7xaE5_EhOUgQluFZemywTIU80hD0GNLZlAVd1AkyYafRx8i2o8Y1A1GWyFQjDGd8EwDuudBcoCewaEy8-Xk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pesan nasi lengko, kangkung hot plate dan udang goreng tepung.""","","Jl. Puri Indah Raya Blok A No.8 1, RT.1/RW.8","https://www.google.com/viewer/chooseprovider?mid=/g/1tfws80g&g2lbs=AIBNGdVcW1v5iTyfWCwEhNqs-z5JZEhg4BrXzdUiTkUdkkVVodud2l0lgrHvFi3bRQI_9ju7dWOSPydL2ssvb49NDVhr9X7cNw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MqbjacmSBY2XseMPgeLg-Qk&ei=MqbjacmSBY2XseMPgeLg-Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"","","","","","","","","","","","","","","","","","","","",""