"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","AJB7ye","AJB7ye 2","W4Efsd 6","M4A5Cf","ah5Ghc 2"
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Kuma+Bake+and+Coffee/data=!4m7!3m6!1s0x2e7883db7dfbb269:0x9f404ade9611ad5c!8m2!3d-7.9525869!4d112.6151727!16s%2Fg%2F11qgcn3519!19sChIJabL7fduDeC4RXK0Rlt5KQJ8?authuser=0&hl=id&rclk=1","Kuma Bake and Coffee","4,9","(61)","Kedai Kopi","·","Kantin Fakultas Teknologi Pertanian Universitas Brawijaya, Jl. Veteran","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0C6Ov6ibpLxa8sPq25jtrcagGng_lTs93Gx8TZxhJNB2GtdJCEzQh6jvEwYEkTKD79efcZFrFdPSvAjeCrSmd4nKoJXm6UPU4Xx8pmYm8mUGKrqU35o7m65Dfau-YQuT1sQc=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""RECOMENDEDDDD 5/5🌟""","","","","",""
"https://www.google.com/maps/place/Semusim+Cafe/data=!4m7!3m6!1s0x2e789d6c034f40bf:0xea6f83c59e54b7c7!8m2!3d-7.9471786!4d112.6134383!16s%2Fg%2F11j34gjxct!19sChIJv0BPA2ydeC4Rx7dUnsWDb-o?authuser=0&hl=id&rclk=1","Semusim Cafe","4,5","(1.399)","Kafe","·","·","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcYO7CTES7iCqXHR74AQ7N7M_yXSXszUk4RG7zVJgfZMvYkCs1Quzc0gluH5ePqE_8wKEcic4Ss4FEzElRXT76DoJpBEWxgrC3G4laQcZrY5gNYQgDZO7d0UKZ7Ldau3PpDhR8sA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Minumnya ice coffee cappucino sama mango creamy""","·","Rp 1–25.000","Jl. MT. Haryono No.110","",""
"https://www.google.com/maps/place/UB+Coffee+-+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2e78827150fc0507:0x93d16be7c34fdb40!8m2!3d-7.9477396!4d112.6132613!16s%2Fg%2F11hcw3t1zh!19sChIJBwX8UHGCeC4RQNtPw-dr0ZM?authuser=0&hl=id&rclk=1","UB Coffee - Coffee & Eatery","4,6","(1.662)","Kafe","·","·","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHf_L6cvmNWAUDPn7OXC-Y7h5Kv0K8s7IPwSvLZkz-El6-xAhC7nWhMC4078UjG5mOqphBb_BmdyHtMR_vDn_hojmEuHuWcuJNRQizhJ2ziFr_vck1lN5WFIV5z7QL6HhmnOuz=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coffenya UB bagus makanan enak, harga agak pricey tp worth it.""","·","Rp 25–50 rb","Jl. MT. Haryono No.169","",""
"https://www.google.com/maps/place/Hyde+Cafe+%28Rooftop+Trix+House%29/data=!4m7!3m6!1s0x2e78830041eb6177:0x2af24cda00d8c212!8m2!3d-7.9549759!4d112.6167842!16s%2Fg%2F11y5cqfmlv!19sChIJd2HrQQCDeC4REsLYANpM8io?authuser=0&hl=id&rclk=1","Hyde Cafe (Rooftop Trix House)","4,8","(346)","Kafe","·","Jl. Terusan Cikampek No.31","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8q-n_XuzmGJZ7XDWfLda4iIfbdGBI1BXKGT3L_2r1G_vI5h0QcGEhuRuEf6WB7KP6s-XEEZA9mWEMUk6ByOIgeze7NRwob5VnkImLQ3_p4GVAfDVT7Ym6eEOmNDjB6fiwvTc=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya enak, pelayanannya bagus, kopinya si kureng ya""","·","Rp 25–50 rb","","",""
"https://www.google.com/maps/place/Kingfolk+Cafe/data=!4m7!3m6!1s0x2e7883005cec1587:0x90f778b1e4c8323d!8m2!3d-7.9552313!4d112.6112865!16s%2Fg%2F11mys823nw!19sChIJhxXsXACDeC4RPTLI5LF495A?authuser=0&hl=id&rclk=1","Kingfolk Cafe","5,0","(27)","Kedai Kopi","·","Jl. Raya Sumbersari No.280a","Segera tutup","· 00.00 · Buka Min pukul 18.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsos4m40znt6yU0iNGZHrex3lTKnJmp9ThLMlT7za3mVHekwaEKU-1Z23o2cD2K2JcKVsKGgfhRLDDD1uNwr3nopiDQBULHWYi1PArsCjpRgZ_TJ2XJqujPr0Lm-hAWsfnh7PCdlfcPzL2=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kafenya nyaman bngttt""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/Motiv+Coffee/data=!4m7!3m6!1s0x2e78836e43e19357:0x289bf6e1f414a93a!8m2!3d-7.9462133!4d112.6131483!16s%2Fg%2F11vb5xlxmp!19sChIJV5PhQ26DeC4ROqkU9OH2myg?authuser=0&hl=id&rclk=1","Motiv Coffee","4,7","(278)","Kedai Kopi","·","Ruko Istana Dinoyo, B-8","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZWKeSLTqNcMWjsOm1gB6iye9zCp_AY_vNUjRpqAiRxM0VS7a9eiXRKMBJpDrYehIY79uq5gNKtzMIARef9xYV5dY4iecMVczrwG5PNpgh3en_rIlkTXd2m3JletBJwv06g4OXIg=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The staff & barista are so friendly.""","·","Rp 25–50 rb","","",""
"https://www.google.com/maps/place/KAF+Cafe/data=!4m7!3m6!1s0x2e788333398f3db3:0x282645ad24fa3992!8m2!3d-7.9450156!4d112.6115516!16s%2Fg%2F11s3_4lp5q!19sChIJsz2POTODeC4Rkjn6JK1FJig?authuser=0&hl=id&rclk=1","KAF Cafe","4,4","(725)","Kedai Kopi","·","Jl. MT. Haryono No.127","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGB9cwn4wzMaXdbsH-y9AtsqAKIHtqjMRLQ6crTZ6lOssWXewoIB-nK9zkjJ0nG39_eWlcM7RKKWyh1pzwvv14hEULdqOCc4c7k7PYIALIjMsUYTB8wjtpGSTiQfW_m9qerfoA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Loving the ambience, the food, the service, and everything in KAF!!""","·","Rp 25–50 rb","","",""
"https://www.google.com/maps/place/TG+Table+Bar/data=!4m7!3m6!1s0x2e7883c86969eaf5:0x7997f4418e9973fb!8m2!3d-7.9525454!4d112.61159!16s%2Fg%2F11l59sbm1x!19sChIJ9eppaciDeC4R-3OZjkH0l3k?authuser=0&hl=id&rclk=1","TG Table Bar","5,0","(10)","Kedai Kopi","·","2JW6+XJP, Universitas Brawijaya","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrK9YevhYf777TeJxUsJDr0jUU3qATW2ylkJ64tsXxEY5bD59O9lWo181NR83A-aUKI2E6hPDThaQNntrk6WZXN0LErjN9Z6td-HbkfLrcL9o7jWVm3O4WdEfXpC62oOTIbhk=w80-h128-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""lop banyak-banyak 🥰""","","","","",""
"https://www.google.com/maps/place/Apresio+Kopi/data=!4m7!3m6!1s0x2e788273bd5e7d47:0x72be18d36ba9d665!8m2!3d-7.945527!4d112.612347!16s%2Fg%2F11b6dq1nnp!19sChIJR31evXOCeC4RZdapa9MYvnI?authuser=0&hl=id&rclk=1","Apresio Kopi","4,6","(695)","Tempat penyangraian kopi","·","·","Buka","· Tutup pukul 02.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeKLT-bnMJSpm_qg73XQwjSuPkcpNjeFw4DnxSGAnNet3QYz9C5r-MkJ1HDaYePPjJ43sAdEBVi6-JWvMxHrYqnPybbLTzw8g7lOyajxcL6vvS3ukEMnJytUz9hH24gnF0cMLn=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coba Iced Chocolate Latte nya, enak banget walau gapake gula.""","·","$$","Ruko Ditas, Jalan Mayjend Jl. MT. Haryono No.Kav. 11","",""
"https://www.google.com/maps/place/Ruang+Rindu+Kopi/data=!4m7!3m6!1s0x2e7881f555d898e9:0x2949aba4f47754af!8m2!3d-7.9451334!4d112.6120065!16s%2Fg%2F11f1kfq_y6!19sChIJ6ZjYVfWBeC4Rr1R39KSrSSk?authuser=0&hl=id&rclk=1","Ruang Rindu Kopi","4,5","(920)","Kedai Kopi","·","·","Segera tutup","· 00.00 · Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPxnDfTEOtffeenlCwbV0jlV1qiAsuGyMx8-8goTDP-neYvd3onuyr08wFt2sFcSg8_DlfACWdRYKtnB493hhD9Lb5uHEh4daJsIZLCMH82lwtec0_hmIZwJlURS-MhbtTa5BB=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""aku order latte dan enak bgtt huhu.""","·","Rp 25–50 rb","Jl. MT. Haryono No.17C","",""
"https://www.google.com/maps/place/SugaRos+SoulCoffee/data=!4m7!3m6!1s0x2dd62902aaf022cd:0xb21143fe0299fffd!8m2!3d-7.9484103!4d112.6120658!16s%2Fg%2F11k7qxb0vn!19sChIJzSLwqgIp1i0R_f-ZAv5DEbI?authuser=0&hl=id&rclk=1","SugaRos SoulCoffee","4,9","(56)","Kafe","·","·","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcJ_bGFF_Zzkdbhbf_WH-E3i6TnsbMd9u6CAQPWKFE1dHM91nJcm5-37blDsv3E0xLgVUutmLqzSzE4w6RUKM9-ZSuocqA0-jLEd9ZFyIYdh0hjock5AFNVcUl4bfcSVaVUSOVlA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu minuman kopi dan non kopinya makin variatif.""","·","Rp 1–25.000","Jl. Watu Gong No.13","",""
"https://www.google.com/maps/place/Alumni+Coffee+Universitas+Brawijaya/data=!4m7!3m6!1s0x2e7883f93487e129:0x244eaec5890378a6!8m2!3d-7.9529512!4d112.6134958!16s%2Fg%2F11kbn1w44t!19sChIJKeGHNPmDeC4RpngDicWuTiQ?authuser=0&hl=id&rclk=1","Alumni Coffee Universitas Brawijaya","4,9","(17)","Kedai Kopi","·","2JW7+P9R Gedung JPC, Jl. Veteran","Tutup","· Buka Sen pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPTkF6jkqMaaTMbOaOyFU9F4IHD_pPqldixD2rUzb8Dxgwn7yy4XYDFCYjK1iYIOM6s0dbc1Kn8Jv5VE5fOBarX_3YXMcGHJDQf-Z9hc5_ARjdFCuGhoRL8dUj5GSYkM6hBNmN=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasana santai di pagi hari, nyaman dengan rasa yang worth it""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/Beens+Beverages/data=!4m7!3m6!1s0x2e7883f8e38c1681:0x5a2c85954a10d0cb!8m2!3d-7.9511517!4d112.6150507!16s%2Fg%2F11h5rkhqq6!19sChIJgRaM4_iDeC4Ry9AQSpWFLFo?authuser=0&hl=id&rclk=1","Beens Beverages","4,8","(13)","Kedai Kopi","·","Jl. MT. Haryono No.165","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVQxJXCBkbc2n8AoWhtvaakQhbWqo3bNGerdtvrOKhr9tckKn9s5CI_dBJ4upPA0oYOCS-i3ubRA4G41t3iOl0aOUZEeI74M1-Izi-JvTK9ycwjv5RRzSKBXAQUzEfO5dNO4A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomended buat mahasiswa yang mau ngopi ngopi di FEB... 🤤""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/Kopi+Kurang+Lebih+Dinoyo/data=!4m7!3m6!1s0x2e7883d817ae3beb:0x1db8463e96f170d9!8m2!3d-7.9451425!4d112.6119259!16s%2Fg%2F11s57d2302!19sChIJ6zuuF9iDeC4R2XDxlj5GuB0?authuser=0&hl=id&rclk=1","Kopi Kurang Lebih Dinoyo","4,8","(66)","Kedai Kopi","·","Jl. MT. Haryono No.17A","Segera tutup","· 00.00 · Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbki0QWPBqRa6wP8NTmb5a0dS1UUApheh1jNLzwPO9eO3CXhHmbASZd2bVf5sAhJgDmswGoKYKNU_apYZG1QddL2BVZ1QIfuuGtGOoXREpCn8xM979vlLBA7nwpbkEG8voAFX8jA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman bgt, kopinya juga enak.""","·","Rp 25–50 rb","","",""
"https://www.google.com/maps/place/DAKSI+Coffee+1/data=!4m7!3m6!1s0x2e78827017f41a25:0xcaaaeb59bca0f09c!8m2!3d-7.951407!4d112.608802!16s%2Fg%2F11dx8j6hbf!19sChIJJRr0F3CCeC4RnPCgvFnrqso?authuser=0&hl=id&rclk=1","DAKSI Coffee 1","4,5","(211)","Kafe","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTjC--PthSwpsLOlbZx36ZVMpS6byU3cX9AASRdwc9RkheeXUofZEC1wXUEBkYEeJ7xquEmyRMrs0aIALUE2zZ5q-jveG-R-1OgVa0dyXGXBNGbsCJc2pZ0VaybLK5SS3tQwQE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apalagi kopinya enak banget.""","·","Rp 1–25.000","Sebelah ATM BTN UIN, masuk Gapura UIN, Jl. Gajayana No.50","",""
"https://www.google.com/maps/place/Kedai+Kartel/data=!4m7!3m6!1s0x2e7883002480149f:0xb6a3c4ca7dcb87d9!8m2!3d-7.945268!4d112.6128619!16s%2Fg%2F11y5h3x0g2!19sChIJnxSAJACDeC4R2YfLfcrEo7Y?authuser=0&hl=id&rclk=1","Kedai Kartel","4,9","(75)","Kedai Kopi","·","Ruko Ditas, Jl. MT. Haryono No.Kav. 24","Segera tutup","· 00.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWq1yxO8SMgI5Nq4iq3Ri__waPNBT90XjsaoqdyX4eHe9lQN9b0BH_FDzu4vMK7T-1Oyop5R_3VJ0HUGO4SmTjKdpo1Ufxg_RAU5FG_KEkFum7rwi3moODhZ9CSh_oFVB2O4A=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""menunya affordable banget, lokasi strategis cocok buat nugas🫶🏻🫶🏻""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/TANI+KOPI/data=!4m7!3m6!1s0x2e788341a48ab5c3:0xf1e5a084dbe80d96!8m2!3d-7.9549816!4d112.6116524!16s%2Fg%2F11shy2n_md!19sChIJw7WKpEGDeC4Rlg3o24Sg5fE?authuser=0&hl=id&rclk=1","TANI KOPI","4,9","(36)","Kedai Kopi","·","2JW6+2MF, Jl. Fakultas Pertanian","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9VGzAhrCCC93_vO_LI-6_RnTjbk0Dn1ycnoh9mzIqqWubTG0-ruk82XBSqrR6AG1eNtpOeGvXBHkHnIj4yySntPKYewwRZhVbdYOCqRaSv4_Fl41WB9G3dtHczyxqQVn65TSu=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada shortbread biscuit enak juga""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/Meneer+Kardjo/data=!4m7!3m6!1s0x2e78834e087f0f6b:0xfc305b83085e9560!8m2!3d-7.9452867!4d112.6126746!16s%2Fg%2F11fwhz5m2m!19sChIJaw9_CE6DeC4RYJVeCINbMPw?authuser=0&hl=id&rclk=1","Meneer Kardjo","4,8","(21)","Kafe","·","Ruko Ditas 19, Jalan Mayjend Jl. MT. Haryono No.Kav. 25","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8CScDTYVfI196Tv1V_8AKGVbCg6M2T1LlsU_UUq50BEqGKf-rTST3pK6PFi_JPGsAfbKM6li2jf3wlP5qw4RSWL0uQtI8cHQvxFhMJykxyJzknre54GBGdvg3Tx0YGqfduUm7=w163-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Warunk+WOW+KWB+-+Malang/data=!4m7!3m6!1s0x2e78836783115fe1:0x2b1590005e677221!8m2!3d-7.9462903!4d112.6128068!16s%2Fg%2F11swqcff0q!19sChIJ4V8Rg2eDeC4RIXJnXgCQFSs?authuser=0&hl=id&rclk=1","Warunk WOW KWB - Malang","4,0","(712)","Kafe","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH74SUpEHNEHCmcpNOmz4TqmRFZRcHbaJWqyY3bOd4CL2FcxAk0f_niVi2d9Z_lUuk3ksTjTgS7QWf6yvmxOwAFH0bhJuIbDIqDP9IFZvwNoI8nqzdJ1I1oE15MwLJcs_OYDoysMg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""the food is good, the place is great, and the service is nice!!""","·","Rp 25–50 rb","Jl. MT. Haryono No.2A","",""
"https://www.google.com/maps/place/Warung+De+Cozy/data=!4m7!3m6!1s0x2e7882716e745379:0x2655b132c8a33c6f!8m2!3d-7.9481742!4d112.6117231!16s%2Fg%2F11dd_n96wk!19sChIJeVN0bnGCeC4RbzyjyDKxVSY?authuser=0&hl=id&rclk=1","Warung De Cozy","4,3","(1.170)","Restoran","·","Jl. Watu Gong No.5","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGHBoYmrT7fDzOv-7Hwf9zGxK46mDnIsZSPYRApyXrWic5ccAdFc7VvtoYgmdkuh7dTdrVZPPa2fv9zMOR-Sd94wxNZKf6gWwI0f99X3KsaUsejQiwBWs6fUrXvckw-tHEsPcThg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelanggan ada terus, tidak pernah sepi.""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/Kopi+Hub/data=!4m7!3m6!1s0x2e788340347b05d1:0x734600cebabcb54!8m2!3d-7.9501087!4d112.6136508!16s%2Fg%2F11ldczrhw9!19sChIJ0QV7NECDeC4RVMur6wxgNAc?authuser=0&hl=id&rclk=1","Kopi Hub","4,8","(20)","Kedai Kopi","·","2JX7+XF2 Fakultas Hukum UB","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQLu0FEh8656fq8zim4O6hyGvwdnYOlY2lHIvjzoO7tUNfz6hvF3N7iApU8YWZu_N0igMES_b8AzjQ96CxY9EB-FGCFFjl66Gpw2krkcyHQTYOIve4Rx9tT8dlfhzU4nNGgd0nzUtV2Gig=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi Iced Americano nya enak, mantap rasanya.""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/semestrecoffee/data=!4m7!3m6!1s0x2e7883debf69cc45:0xcc59773bd0dc1c56!8m2!3d-7.9451239!4d112.6119472!16s%2Fg%2F11x332mwbn!19sChIJRcxpv96DeC4RVhzc0Dt3Wcw?authuser=0&hl=id&rclk=1","semestrecoffee","4,4","(45)","Kedai Kopi","·","Jl. MT. Haryono No.17A","Segera tutup","· 00.00 · Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV4ZKYQHXTLjWRt0hkwrHpe9jZ_kzbdnqHfQTtAYp0f6cRjeBib9cTBdh_X0R5BfHOfW8IvFIoWtWjFHfZx3GxV5hR2Gox2hXsPqPOxkvRpyOAemm1JFheWVWrN3hz1x6nyyZ-Ox2YJIn-=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","·","Rp 1–25.000","","","Cafe"
"https://www.google.com/maps/place/Gazebo+Corner+by+UB+Coffee/data=!4m7!3m6!1s0x2e7883dea39cd127:0xfa5ca43d27ff0cac!8m2!3d-7.9558944!4d112.6127298!16s%2Fg%2F11kb0yh0h1!19sChIJJ9Gco96DeC4RrAz_Jz2kXPo?authuser=0&hl=id&rclk=1","Gazebo Corner by UB Coffee","5,0","(3)","Kedai Kopi","·","2JV7+J3X, Jl. Universitas Brawijaya","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-IvzHySrIEnXPFhiUVklh-bFTV6SgO64f02ySLnHhfNpZbpFat4dzoys-2QiDV393E6EDLsvps2BlEQYvE7glyA2yTvRBNw9Jo_VvHFkuiH2AJGXyTFtH4D37ivwcnWy35yfy=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada","·","Rp 1–25.000","","","cafe"
"https://www.google.com/maps/place/Ngafe+aja/data=!4m7!3m6!1s0x2e7883153da50603:0xb07a18f733a1732b!8m2!3d-7.9470717!4d112.6132441!16s%2Fg%2F11s_snz029!19sChIJAwalPRWDeC4RK3OhM_cYerA?authuser=0&hl=id&rclk=1","Ngafe aja","3,9","(11)","Kedai Kopi","·","Jl. MT. Haryono No.112a","Segera tutup","· 00.00 · Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzXJG6AdTV7B_Cg8nyrBIba7Ve2HWnUViUv_AHpWeLPu3vjk68oWmLDIVFj_FwiCq_qFURVJZP50uZAH00QBMqeI6DQ3VA_0VSNeIMbGIhiLHgvGobT4_d7CXU9fmDV62UNQ_X8w=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Yang di atas kurang nyaman, cara masaknya bar bar,, terkesan berisik""","","","","",""
"https://www.google.com/maps/place/Toojih+Coffee/data=!4m7!3m6!1s0x2e7882721069d10b:0xc6b39428791696c6!8m2!3d-7.9468069!4d112.6087141!16s%2Fg%2F11gdm6rtdf!19sChIJC9FpEHKCeC4RxpYWeSiUs8Y?authuser=0&hl=id&rclk=1","Toojih Coffee","4,3","(16)","Kafe","·","Jl. Gajayana No.500A","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOKEH9evYF6K9yDouJOTS2smmMffSDskNgnleWPbaqmGhNqRAizNd7r4MbVgJLRwdtM2WSxVu6WjgRJSXvkA4MXSO7DhSw5Tub3WU1kO9ncCOEPgTfV3vTtvWTTd3eOxljMhB6og=w122-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/MetallicafE/data=!4m7!3m6!1s0x2e78827ae1b6180d:0x3dbec6b2098f70f9!8m2!3d-7.9549507!4d112.6096973!16s%2Fg%2F11cp7gpl91!19sChIJDRi24XqCeC4R-XCPCbLGvj0?authuser=0&hl=id&rclk=1","MetallicafE","4,6","(130)","Kafe","·","Jl. Sumbersari Gg. 4 No.215C","Tutup","· Buka Sen pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEStJIqz63OiHARl-ntkG8vRzF-8sUXpMMzJm5nFjjkDhf7xRVH6rgWG_sUNqfnhrSn81k5CXNshdggfg1gEx8AKIAymUyZI6Hkz0nqh9_qAYuxkGx-tUyMeQB4AZTggShpyEc=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""bisa cashless.""","·","Rp 1–25.000","","",""
"https://www.google.com/maps/place/Pesen+Kopi/data=!4m7!3m6!1s0x2e7883e4233d6be7:0xd07732d3ac419c36!8m2!3d-7.9483734!4d112.611593!16s%2Fg%2F11gy1kc17q!19sChIJ52s9I-SDeC4RNpxBrNMyd9A?authuser=0&hl=id&rclk=1","Pesen Kopi","4,5","(503)","Kafe","·","·","Segera tutup","· 00.00 · Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOKaLqE8U0GaDrDmQSpD92Nrtrd1steMWrn5tYsm0gHyFKUyDkyVw9r9b92oVp-Wkz-9ooI0yBaptQFfYbv6VizcfTZlkrXIegcAksyryV8r8NV8N0JAu7ttwf2B6Qxova5JU=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman banget, kopinya enak dan harga masih ramah di kantong.""","·","Rp 1–25.000","Jl. Watu Gong No.20","",""
