"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2"
"https://www.google.com/maps/place/Cafe+Diet+RS+Panti+Rapih/data=!4m7!3m6!1s0x2e7a592d606763e3:0x40218f274ba940f1!8m2!3d-7.7775403!4d110.3772537!16s%2Fg%2F11h_clqpzk!19sChIJ42NnYC1Zei4R8UCpSyePIUA?authuser=0&hl=id&rclk=1","Cafe Diet RS Panti Rapih","5,0","(20)","·","Rp 25–50 rb","Restoran","·","Jl. Cik Di Tiro No.30","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHN_8Yt5EM-GIBY8DgfXiQIwM1HfD6AFC6BMMWjK6__2MiSt1Smn6SxOX6dXw_91xdBg4Oeqxvij1r_MBl17fGWOeHSqjkiqe8FRLaucAOwGubd-aBm7Fh5v1RpdEe-kOE4YUA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Udah 2mgg ambil catering disini, makanannya enak² dan menyehatkan.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoX2NscXB6axgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Syn3afXpI-iX4-EP0o_gsQQ&ei=Syn3afXpI-iX4-EP0o_gsQQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Mudita+Kopi+%26+Teh/data=!4m7!3m6!1s0x2e7a570fa5aaff5f:0x7e5154e666112b4!8m2!3d-7.797878!4d110.3858737!16s%2Fg%2F11ghdsdq_3!19sChIJX_-qpQ9Xei4RtBJhZk4V5Qc?authuser=0&hl=id&rclk=1","Mudita Kopi & Teh","4,8","(323)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Kenari Jl. Jagung No.3c","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFugFqMF-20a0CPpb0oC5TIIe4YbqOr86eDEzCS_douj8G2mAL4TD3U0Jx8fgJr28p5IPXtKswcFJTw3EQHll7by-8vME4Bp9-sJzL6qKwY9yyTQObpQYY6P6ht2RY8UDtV1xRvLA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kopinya enak, tempatnya kecil tp bersih, toilet bersih juga.""","","","","","Kedai kopi nyaman, AC, dan Wi-Fi",""
"https://www.google.com/maps/place/Barno+Caffe/data=!4m7!3m6!1s0x2e7a5780a23c1935:0x4fb233a3fedc54a8!8m2!3d-7.7959701!4d110.374054!16s%2Fg%2F11c310rd73!19sChIJNRk8ooBXei4RqFTc_qMzsk8?authuser=0&hl=id&rclk=1","Barno Caffe","4,6","(33)","","","Kafe","","","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-QMCm9IO-2QHeTttNlws8V3ybrh4wszPtDOjV37njbpEV8XUZpVyGauxLhCB4LIGie0kJ0zrVchWYrkAxLNjvmsm86v4anbt1FpL_Oy5DQHNSkBwC8L9xkUysFlkNtphOYhje=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap🔥🔥mas barno everybody""","","","","","",""
"https://www.google.com/maps/place/Panghegar+Cafe+99/data=!4m7!3m6!1s0x2e7a59e06966dddf:0xeb9c489ac4f1484d!8m2!3d-7.7925501!4d110.4036348!16s%2Fg%2F11jwsrpftw!19sChIJ391maeBZei4RTUjxxJpInOs?authuser=0&hl=id&rclk=1","Panghegar Cafe 99","5,0","(2)","","","Kafe","·","6C43+XFC, Gg. Cabe","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i4cP05e3p0kpArRw8VE5xA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=110.020836&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak lah
onok rego onok rupo
sesuai harganya""","","","","","",""
"https://www.google.com/maps/place/Nol+Kilometer+Coffee+%26+Tea+Yogyakarta/data=!4m7!3m6!1s0x2e7a57f218dd03fb:0x681d34ac0be132a8!8m2!3d-7.8018453!4d110.3645658!16s%2Fg%2F11jlrp4x5q!19sChIJ-wPdGPJXei4RqDLhC6w0HWg?authuser=0&hl=id&rclk=1","Nol Kilometer Coffee & Tea Yogyakarta","4,7","(898)","·","Rp 25–50 rb","Kafe","·","Jl. Pangurakan No.04","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_SU3wSfwx4SAqzyGj7cuijHxB-dfz69rqtf-kVztaznV2QHmEy1Gh20mtZxr2eSUTtPP0NlbPJ-uGdhnHcogdJsNd5h5cWn8ZhlKb1rk61UwrlTNhJMnOnEw_2dSdNdKandUg=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Order menu es kopi yg rasanya salty2 gitu.""","","","","","",""
"https://www.google.com/maps/place/Baper+Cafe/data=!4m7!3m6!1s0x2e7a59bde64cd451:0x5713a98afeabb5eb!8m2!3d-7.7680441!4d110.4010875!16s%2Fg%2F11cmm84vz0!19sChIJUdRM5r1Zei4R67Wr_oqpE1c?authuser=0&hl=id&rclk=1","Baper Cafe","3,0","(1)","","","Kafe","·","6CJ2+QCP","Buka","· Tutup pukul 00.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CVQ_6hkZKtYXzXRSUSZ4Rg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=32.002834&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang"
"https://www.google.com/maps/place/Sinom+Coffee+%26+Space/data=!4m7!3m6!1s0x2e7a57688f22643f:0x35013dde082b13ec!8m2!3d-7.8225102!4d110.3477073!16s%2Fg%2F11k0sqlqtk!19sChIJP2Qij2hXei4R7BMrCN49ATU?authuser=0&hl=id&rclk=1","Sinom Coffee & Space","4,9","(186)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Bugisan Selatan No.95","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFCM9VeKiwOryKxpGN59sy8xGY_tzmsHwggdhp3xhzfPsqNqA24C-s46q51VByIKASoSzZFfPj7_H20ZbuHKxN8exC2L0gfS2QOyLwyTZA84W1qB3KyRvNxEBMQDJRWxlM3ckv4p6kJDto=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Honey lattenya enak, service ramah, tempat nyaman dan enak untuk WFC""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrMHNxbHF0axgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Tin3aZeZBqas4-EP26DIuAw&ei=Tin3aZeZBqas4-EP26DIuAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Lorkali+Cafe/data=!4m7!3m6!1s0x2e7a59e820a14a41:0xe1b01e0856f517b8!8m2!3d-7.7823884!4d110.402308!16s%2Fg%2F11g_ft25m!19sChIJQUqhIOhZei4RuBf1VggesOE?authuser=0&hl=id&rclk=1","Lorkali Cafe","","","","","Kafe","·","Jl. Selokan Mataram No. 5 C Catur Tunggal Depok Sleman Daerah Istimewa Yogyakarta","Buka","· Tutup pukul 22.00","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","Makan di tempat","","","","","","Bawa pulang"
"https://www.google.com/maps/place/Inspira+Roasters+Artisan+Coffee/data=!4m7!3m6!1s0x2e7a57636c2813e7:0xf66abd95c3e09e6a!8m2!3d-7.7990087!4d110.3927406!16s%2Fg%2F11g8nj958z!19sChIJ5xMobGNXei4Rap7gw5W9avY?authuser=0&hl=id&rclk=1","Inspira Roasters Artisan Coffee","4,6","(228)","·","Rp 50–75 rb","Kafe","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErOoD9GLGi0GG_a9s2JPcZ-6d1oZm0Jaha167IJ6zjtzieQKjnjMTdMDg0jfi3FKi1rlkZTpy03QnP7dntKGH9R8sHX_H3HRg9oR6T6OOftOT8UsRuVA2A0XNZ0Y7XM_hgLB0=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nilai untuk rasa kopi pun tak ragu lagi: 5/5.""","","","","","Gaia Cosmo Hotel, Jl. Ipda Tut Harsono No.16",""
"https://www.google.com/maps/place/Bura+Bura+Coffee/data=!4m7!3m6!1s0x2e7a59c6aeef927b:0x18d041503a5339f!8m2!3d-7.7897816!4d110.354029!16s%2Fg%2F11ng0nztrn!19sChIJe5LvrsZZei4RnzOlAxUEjQE?authuser=0&hl=id&rclk=1","Bura Bura Coffee","4,7","(465)","·","Rp 25–50 rb","Kedai Kopi","·","Ruko Cokro Square, Jl. HOS Cokroaminoto No.Kav 0 Blok Kav N","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhzMiFW7Mhcaw-LaT-HQ88hRHSchOrCiED0nf9sfKSp9GymxO5UB89eSpmbnj8rn663FKb0OuQ_OdZt84V19TCbH2I0o-5WbtYNPKYY3Uozdee-Asfy9kh8GZobA2KdhmUfcgKcg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat bersih dan cozy, barista ramah buat ditanya2, pastrynya juga enak.""","","","","","",""
"https://www.google.com/maps/place/PLAI+CAFE+Jogja/data=!4m7!3m6!1s0x2e7a5b003a8e8951:0x1572a788b613c932!8m2!3d-7.7412341!4d110.4334186!16s%2Fg%2F11yrg0cgrn!19sChIJUYmOOgBbei4RMskTtoinchU?authuser=0&hl=id&rclk=1","PLAI CAFE Jogja","4,8","(766)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Raya Tajem No.KM.3","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkYlzOnjbW4ZMqiiaEbudHSCvKGnsMFd0wzwt5eWFD3D--_27wD_U5EQZ1CdYj6DwjhPeVrS5fMCqY-L78IgboGYlrNwE_aT8nIpq_RywW_Dp3wQMW4GoUsWxQf3QNlgabBncGgcZLokNg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga kopi dan minuman nya murah.""","","","","","",""
"https://www.google.com/maps/place/Cafe+Jantung+Hati+RS+Sardjito/data=!4m7!3m6!1s0x2e7a5949d9aeb025:0x83eed1586e7ebe53!8m2!3d-7.7695127!4d110.3716013!16s%2Fg%2F11kc5_r5pl!19sChIJJbCu2UlZei4RU75-bljR7oM?authuser=0&hl=id&rclk=1","Cafe Jantung Hati RS Sardjito","3,9","(31)","·","Rp 1–25.000","Kafe","·","Lobby Barat Pusat Jantung Terpadu RS Sardjito 22584, Jl. Kesehatan","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh5epp-EHfO8T2w9rWxaxxXwPeERywgLG3aMNCOHlh5wdgSgPCWuFgzh82THCiZoYrs8z0taXX_LBCSrFdfZQhfQiJS7DYWr5tl4DmgqHmFC-ffmOJQFqUj1fr6BhwAJzSivwS_A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bisa sejenak bersantai di","","","","","","cafe"
"https://www.google.com/maps/place/Hyperbox+Family+Karaoke+%26+Cafe-Resto/data=!4m7!3m6!1s0x2e7a59f26471a783:0x7aaaf0ef2658e1c9!8m2!3d-7.7760228!4d110.415386!16s%2Fg%2F1hhhyb7w6!19sChIJg6dxZPJZei4RyeFYJu_wqno?authuser=0&hl=id&rclk=1","Hyperbox Family Karaoke & Cafe-Resto","4,3","(2.087)","·","$$","Bar Karaoke","·","Jl. Babarsari Raya No.15","Buka","· Tutup pukul 02.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGC07huDnKCcKhHDQEsbqE0-DXm8raFjY8VUWTzCMnuXPhQkcyO-PZxB6ffjckPkgXZr5MCaPMpajcIcC3iVZRLH4jB_7xotEatWbpIjFzxmKU__uFkSFfDnU_FleGTEWfoQzD6xQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ada LC namanya olif?""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhoaHliN3c2GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Tin3aZeZBqas4-EP26DIuAw&ei=Tin3aZeZBqas4-EP26DIuAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Resto ramai, karaoke & hidangan global",""
"https://www.google.com/maps/place/Riss+Coffee/data=!4m7!3m6!1s0x2e7a59ad538b5843:0x1e17d0836fd694cd!8m2!3d-7.7881818!4d110.3644051!16s%2Fg%2F11s83vsl7s!19sChIJQ1iLU61Zei4RzZTWb4PQFx4?authuser=0&hl=id&rclk=1","Riss Coffee","4,8","(14)","·","Rp 25–50 rb","Kedai Kopi","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGU_URnJq4Zek32H7-4xegoPimwSAPPPcnoJd67YkXykbg_zAKCzn9k3J4aJn47jwMajA2XG74wGe9-B_kFhVjkEVdcAToaf00TKL38z_3vkm6ncIaNPwsaxg6HzsxOSepXLTH=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tenpat nya bersih dan nyaman
kopi nya rasa nya sempurna dan mantap
cocok""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzODN2c2w3cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Tin3aZeZBqas4-EP26DIuAw&ei=Tin3aZeZBqas4-EP26DIuAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Gowongan Kidul No.33-49",""
"https://www.google.com/maps/place/Ada+Coffee/data=!4m7!3m6!1s0x2e7a57bb0905f81d:0x7db1deb62bbb6f38!8m2!3d-7.7967792!4d110.3637367!16s%2Fg%2F11mv1894b2!19sChIJHfgFCbtXei4ROG-7K7besX0?authuser=0&hl=id&rclk=1","Ada Coffee","4,5","(126)","·","Rp 25–50 rb","Kafe","·","Jl. Cokrodipuran No.20","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfWn5IEG113r8B322PcR7MIB0Ov3DsK78aLwmDrlROJ4V-D4EBMmvw6i2eg6616afyBCp7uCWAYzfzpgG1FfdfK7av6BxyiXscNNfQ4yQM4HmJt4PyBMMtmE0-mLlrXlLZ2LcM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Minuman enak barista nya ramah friendly toilet bersih nyaman .""","","","","","",""
"https://www.google.com/maps/place/Back+On+13+Coffee+Shop/data=!4m7!3m6!1s0x2e7a59e28cb8fddf:0x2851ad8dcbf7e84a!8m2!3d-7.794395!4d110.3575047!16s%2Fg%2F11l6x529l6!19sChIJ3_24jOJZei4RSuj3y42tUSg?authuser=0&hl=id&rclk=1","Back On 13 Coffee Shop","4,8","(129)","·","Rp 25–50 rb","Kedai Kopi","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJIGh2ncLwtvPjNnA1LE_Q1vlZ-BAx5wRCH01YUekjuWha-IKb51rpxVLfCfx-MM_gU1_jteqpxl3SHbAlY0yYDPFAPNQ2Wv3dKAign8Lmi94oETA8qVrfqrcwGqduE3gfD3yB=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Barista nya sangat membantu banget ketika kalian bertanya tentang menu.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsNng1MjlsNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Tin3aZeZBqas4-EP26DIuAw&ei=Tin3aZeZBqas4-EP26DIuAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Pendopo Ndalem Notoyudan, Pringgokusuman, GT 2/1303D",""
"https://www.google.com/maps/place/Hidjau+Coffee+%26+Mart/data=!4m7!3m6!1s0x2e7a57f20706455d:0xe4c928bf3c451acf!8m2!3d-7.8009776!4d110.3567648!16s%2Fg%2F11j26220y0!19sChIJXUUGB_JXei4RzxpFPL8oyeQ?authuser=0&hl=id&rclk=1","Hidjau Coffee & Mart","4,5","(1.449)","·","Rp 25–50 rb","Kafe","·","Jl. KH. Ahmad Dahlan No.132","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqrcpdFAABJYbGXiA_LDQlUoApKyO_h0L8Q7ZnJO8zaU7q1MG-6dRPppGd2TBxNm4U04NnCHrBZXO54EXpYVI8LezppHbxn63yhAKDLbnc88xMtHW_gFYAmTvkOO70RxqPvz0T=w144-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak banget, makanannya enak, kopinya juga mantapppp.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqMjYyMjB5MBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Tin3aZeZBqas4-EP26DIuAw&ei=Tin3aZeZBqas4-EP26DIuAw&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Teh+jawa+cafe/data=!4m7!3m6!1s0x2e7a593d8ba27bad:0xd64dd2d169fc1e10!8m2!3d-7.7901976!4d110.3763991!16s%2Fg%2F11hdrrj98x!19sChIJrXuiiz1Zei4REB78adHSTdY?authuser=0&hl=id&rclk=1","Teh jawa cafe","4,0","(2)","","","Kafe","·","Jl. Lempuyangan No.1a","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjBn0r_YCFsaPUxC5ZnzQRIHmhIH43ipPUczpfd4DiA75LCwd1P8AfRtJiroAGC3NChtfiyCbqGUVJ6FpBAM3_pzAEaIRVUUqBiQ5Pp-g00znKeIduJO-rwWu1cCJwuiry8hw=w80-h164-k-no","","Makan di tempat","","","","","","Bawa pulang"
"https://www.google.com/maps/place/Satu+Derajat+Coffee+%26+Space/data=!4m7!3m6!1s0x2e7a597bf2e45c85:0x26e7fdbdde4af3c8!8m2!3d-7.7885781!4d110.3512002!16s%2Fg%2F11jgy65s0w!19sChIJhVzk8ntZei4RyPNK3r395yY?authuser=0&hl=id&rclk=1","Satu Derajat Coffee & Space","4,8","(58)","·","Rp 1–25.000","Kafe","·","Jl. Wiratama No.59","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrUP2wuvZxJ180q1HRb1Us0u_reUTTmK3s4Su6LFMNmAHJHKrT8O40yAHivJw1afazqE4x9hmuO5qtNreTFKt6eH8PTfE7m6QJgubuggo7rY8LjttNr3f9fx_alfsUZCKJTql0Uw=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mau pesenin kopi buat someone""","","","","","",""
"https://www.google.com/maps/place/Warmindo+Panghegar+Cafe/data=!4m7!3m6!1s0x2e7a59cbe56be943:0xd8e2ef1312aa6210!8m2!3d-7.779223!4d110.383888!16s%2Fg%2F11cs3k0dms!19sChIJQ-lr5ctZei4REGKqEhPv4tg?authuser=0&hl=id&rclk=1","Warmindo Panghegar Cafe","4,4","(21)","","","Mi","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhSJGcQm5EZ2D4j1_XcEsH1TIKz8INgTiCc9zk4aUDJxtsGnk1-d34hPG3Q_43AsvCW6uhcLVHYpcYrSxr1WzH2oeD9x6mXwZ9lk_R1KeudLHFzc_8ejYEdFaW4yWcCDWFphqb=w80-h107-k-no","","Makan di tempat","","","","","69CM+8H6, Jalan Colombo, Samirono CT VI, Condongcatur, Depok, Sleman","Bawa pulang"
"https://www.google.com/maps/place/Peachy+Coffee+%26+Work+Space/data=!4m7!3m6!1s0x2e7a57358fb4502f:0x1aa8033f3f85cb11!8m2!3d-7.8128071!4d110.3764875!16s%2Fg%2F11fdx7t1yx!19sChIJL1C0jzVXei4REcuFPz8DqBo?authuser=0&hl=id&rclk=1","Peachy Coffee & Work Space","4,6","(1.400)","·","Rp 25–50 rb","Kafe","·","Jl. Taman Siswa No.108 C","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHn37jJ39n-fnR8qWJwK-l95LSgmk_1LtGfiOP5TxNlgQnGTq3Wzha3VKHqOkvwsNpuwFUZpSfcs_9QayGZtXJUlznKLXRSw1Q59UZESjCMd0jVqzYobYyLjgqALpF0skEFdAaf=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beli caffe latte, kopinya enaakkk, harganya terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmZHg3dDF5eBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Tin3aZeZBqas4-EP26DIuAw&ei=Tin3aZeZBqas4-EP26DIuAw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Gejos+Cafe+Tambak+Bayan%28%EA%A6%92%EA%A6%BC%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%B1%EA%A7%80%EA%A6%95%EA%A6%A5%EA%A6%B3%EA%A6%BC%EA%A6%A0%EA%A6%A9%EA%A7%80%EA%A6%A7%EA%A6%8F%EA%A7%80%EA%A6%A7%EA%A6%AA%EA%A6%A4%EA%A7%80%29/data=!4m7!3m6!1s0x2e7a59bbae7aaa8d:0x61d9054a964f682!8m2!3d-7.7825368!4d110.4170803!16s%2Fg%2F11gj0zqxc4!19sChIJjap6rrtZei4RgvZkqVSQHQY?authuser=0&hl=id&rclk=1","Gejos Cafe Tambak Bayan(ꦒꦼꦗꦺꦴꦱ꧀ꦕꦥ꦳ꦼꦠꦩ꧀ꦧꦏ꧀ꦧꦪꦤ꧀)","","","","","Kafe","·","6C88+XRP, Jl. Tambak Bayan 2","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Es34EbyO1KR_CNjxQJIlFw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=4.330796&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang"
"https://www.google.com/maps/place/BATAMERA+Coffee+and+Cascara/data=!4m7!3m6!1s0x2e7a57b0a5c41ca3:0x4dadec3b1e166849!8m2!3d-7.8112809!4d110.4114528!16s%2Fg%2F11kh56k08x!19sChIJoxzEpbBXei4RSWgWHjvsrU0?authuser=0&hl=id&rclk=1","BATAMERA Coffee and Cascara","4,7","(914)","·","Rp 25–50 rb","Kafe","·","Jl. Tegalsari Raya Jl. Jomblangan No.5","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQo_mQQM6YevQLY655PTxzWAo5RmLHpnlqHHqZPjzHEcW8266Ka7l7zSAaGhK5pX0Wke8qMth0EDFPiXJTJq1ytXb3zYYHTl7oL2aYPJlI1O7YQSD9a93_Ka-1RoN6Z0N5V2-J=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baristanya responsif dan makanannya juga enak, jadi nyaman buat chill.""","","","","","",""
"https://www.google.com/maps/place/SunFlower+Restaurant/data=!4m7!3m6!1s0x2e7a58244c4d4f8d:0x284fc2f3eeafc224!8m2!3d-7.7903171!4d110.3633174!16s%2Fg%2F1pzyc6wgc!19sChIJjU9NTCRYei4RJMKv7vPCTyg?authuser=0&hl=id&rclk=1","SunFlower Restaurant","4,6","(14)","","","Kedai Kopi","·","Abadi Hotel Jogja, Jl. Ps. Kembang No.49","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4LzS6zB5oEJS_mo9nY77deqWGrVyPsXpei2OoiW7ZSGGqmFBM_Qm346iZfs0ruG1vnshHBvXZmT2yvTejQQT2M5NMScsXWVR3YCnNbOpqU_mYvJ_ecV-S5EkynImWJ9tgSRblUw=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥""","","","","","",""
"https://www.google.com/maps/place/SANSKARA+KOPI/data=!4m7!3m6!1s0x2e7a59196b16df41:0x396bcf54701b2eb8!8m2!3d-7.8082685!4d110.3771219!16s%2Fg%2F11nfdwtfkw!19sChIJQd8WaxlZei4RuC4bcFTPazk?authuser=0&hl=id&rclk=1","SANSKARA KOPI","5,0","(222)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Manuk Beri No.78","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOicsTEpKbDXzz6JqSD9OlihJdOf7o3KQyV8gBV_vJxpvMbWVisir7XtQCum1LGfqys26b6mVh-oXPQ-MroRMCmoPUasX1hQ79byAqlf2oXtKeLpNbFLwUOq-wneX-VAQQNWA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Awesome ambient, super friendly staff, great coffee!""","","","","","",""
"","","","","","","","","","","","","","","","","","","",""