"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Pothz/data=!4m7!3m6!1s0x2e7a59b8388574fb:0x502cfa921c077c6a!8m2!3d-7.772861!4d110.3917705!16s%2Fg%2F11cmffy5lt!19sChIJ-3SFOLhZei4RanwHHJL6LFA?authuser=0&hl=id&rclk=1","Pothz","4,7","(1.829)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","Jl. STM Pembangunan No.14","Buka","· Tutup pukul 19.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFI_j3wIDusB1VjKWMaGAiu4svXww-iAjd-MCbmBg4CPUf24M_lQTU619idCCAHc2APvJyUhvUs9s3MMkl2RfULoIGVJuBotOX7FNNFpqfC7BQWWHS_mYOR1mXKU6KS2Pd3QZ8=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makananya enak dengan varian menu yg cukup banyak dan harga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbWZmeTVsdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nyn3aay9GLmD4-EP5_rNwQY&ei=nyn3aay9GLmD4-EP5_rNwQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Dewi+Ratih+Lesehan/data=!4m7!3m6!1s0x2e7a59b18621fc39:0xf34d9745f139d5e1!8m2!3d-7.7662374!4d110.3848212!16s%2Fg%2F11b64bh0nw!19sChIJOfwhhrFZei4R4dU58UWXTfM?authuser=0&hl=id&rclk=1","Dewi Ratih Lesehan","4,3","(831)","·","Rp 1–25.000","Restoran","·","","·","69MM+GW4, Jalan Apokat, Klebengan, Blok CT VIII","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpwmuWIqwMvabcJcTqbZ6nqK7eWb7bJYBf1EqgQj8HPwP_X14SsfRFMo-YtNwL6mglcnFGh8pWjcuKr1dqelTaLTGrHFiJnvoNDTtpEl9AhdkYJH5p_CyHCppux2299YyJBYwe=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi gorengnya kurang rasa, itu aja sih, yang lain bagus dan murah juga""","","","","",""
"https://www.google.com/maps/place/Manalagi+Chinese+Food/data=!4m7!3m6!1s0x2e7a59c8773394d3:0xc8025f9ef4e26241!8m2!3d-7.7760261!4d110.3902763!16s%2Fg%2F1hc1sn8vl!19sChIJ05Qzd8hZei4RQWLi9J5fAsg?authuser=0&hl=id&rclk=1","Manalagi Chinese Food","4,4","(503)","·","Rp 25–50 rb","China","·","","·","Jalan Moses Gatotkaca No.48-50, Catur Tunggal, Depok","Buka","· Tutup pukul 20.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGe8e_J6QO3n9eLlrKa2Wh4Ome2JwgmY7hvuizdnCLgbl2-pLFoZiCXisUHl3xZt_skjDcgVDkCPMOLIF4y_rrAHIbIfqVGuoE5TgBst4_IqlROY2d7Iik5QZOdanfQfO_rkDxs=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi goreng sama mie/bihun gorengnya enak banget!""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhjMXNuOHZsGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Twisted+Noodle/data=!4m7!3m6!1s0x2e7a5831fbd4e609:0x2eab8893f35165a3!8m2!3d-7.7849247!4d110.3721793!16s%2Fg%2F11bbyhtb4y!19sChIJCebU-zFYei4Ro2VR85OIqy4?authuser=0&hl=id&rclk=1","Twisted Noodle","4,7","(505)","·","Rp 1–25.000","China","·","","·","Jl. Supadi No.3","Buka","· Tutup pukul 20.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaAnBs14Ks2whxmbVhEV2RcIu93GvpMsFYDwhj043iiWQjgh7nL0urPdT0kEzQyCSKd8b4F9Blna5gUS4Qprsm64c5rfLZOLmWmKRl64TVcoi4tRF8XZWjm0ZNLpK2vzW5Iyog=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""NASI GORENG MERAH ENAK YUMMY AKU CINTA NASI GORENG MERAH TWISTERRRRR!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYnlodGI0eRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/TERA+All+Day+Dining/data=!4m7!3m6!1s0x2e7a593ef4fd73c9:0x1506502bf4f529e8!8m2!3d-7.7827472!4d110.3819417!16s%2Fg%2F11k9fm2n_t!19sChIJyXP99D5Zei4R6Cn19CtQBhU?authuser=0&hl=id&rclk=1","TERA All Day Dining","4,7","(50)","","","Indonesia","·","","ARTOTEL Suites Bianti Yogyakarta, Jl. Urip Sumoharjo No.37 Lobby Floor","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFw5N6OxyWtA36RlWfu4b91HgMolnSqvTNTtDx8wWFtlkCOiAZO9C3XpFLgToZIxNvAICmov9nzf9uc8NdZdLQpFghN0SPhbrz5g9yBmJ7K-geo6QKbMJuplxoItHpS4ARYsK4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kentangnya enak, ikannya juga fresh
porsi lasagna bisa buat 2 orang✨""","","","","",""
"https://www.google.com/maps/place/Pos+makan+pat-mapat+4-54/data=!4m7!3m6!1s0x2e7a59b1984ef757:0xf2fc1b4dc3b91555!8m2!3d-7.7731492!4d110.3712096!16s%2Fg%2F11h_bg5g55!19sChIJV_dOmLFZei4RVRW5w00b_PI?authuser=0&hl=id&rclk=1","Pos makan pat-mapat 4-54","4,8","(11)","","","Restoran","·","","Jl. Blimbingsari No.Blok D","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0EfNzAiWwR0rGCTIFLgqR6rd8h4Ti_IQd0gLyxXI8gS1-I67M0NhcE9-hCKUaGmd93DIlemUTmRTM_ZGMWcNqNtiHaerLAcRNJVJ1YOI34Ez_RrARLtWm89zu4AY6ttwzby4I=w199-h92-k-no","","Makan di tempat","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Warung+Makassar+Daeng+Tutu/data=!4m7!3m6!1s0x2e7a59f148d3a659:0xa47a14884363b232!8m2!3d-7.7824593!4d110.3876685!16s%2Fg%2F11h57fzy61!19sChIJWabTSPFZei4RMrJjQ4gUeqQ?authuser=0&hl=id&rclk=1","Warung Makassar Daeng Tutu","4,7","(392)","·","Rp 25–50 rb","Restoran","·","","·","Jl. Affandi No.5","Tutup","· Buka Sen pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGVW1fUEbBATpnSCvLHFQ8IK8qOan6pHbr3G_grPFY3TBkY2PG6x9d9vifppI7h9jNba20S01SxoiKv5Dp16BIwA9xocJINQmX__bLWd4rGfU2Vj9ejOXH0H3jglaamYhoQxnNCN2rgVA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semua makanannya enak, pelayanannya ramah, bisa tambah kuah sepuasnya.""","","","","",""
"https://www.google.com/maps/place/Kalluna/data=!4m7!3m6!1s0x2e7a5971aba6f523:0x33c07f5b20326ed!8m2!3d-7.7856615!4d110.3736787!16s%2Fg%2F11fl8pj_l3!19sChIJI_Wmq3FZei4R7SYDsvUHPAM?authuser=0&hl=id&rclk=1","Kalluna","4,7","(6.507)","·","$$","Restoran","·","","·","Jl. Sajiono No.13","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFse6kLIgx2LH84wYZPFUPccnMiX8uLGNdn6M3wxqeoNYG6BI6Eg9Rpcrx2_sB196kOQA6W0Wzk4tHOG-PKezyk_Y9n_Md1JkFg_RtHU16c4Ljv12CuzY6L-0DzRJoDRrrT0uI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu makanannya bervariasi dan enak, porsinya sebanding dengan harganya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbDhwal9sMxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Taman+Sari+Food+Court+Plaza+Ambarukmo/data=!4m7!3m6!1s0x2e7a59c296f0c2b9:0x3fd9d32c80196671!8m2!3d-7.7826231!4d110.4013519!16s%2Fg%2F1hc2635wh!19sChIJucLwlsJZei4RcWYZgCzT2T8?authuser=0&hl=id&rclk=1","Taman Sari Food Court Plaza Ambarukmo","4,7","(872)","·","Rp 25–50 rb","Pujasera","·","","·","6C82+RHW, Jl. Laksda Adisucipto 3rd Floor","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHAfb_Jw_1Bh0ldML84N-c_FkyUyq3MBQkIx3WEGBkjUo92exy_1ghthQuN7YE6v5F6UA7HNBLdMRPItNiVqpIH4G9JSwcHrZ2cTp4H_8kG3Ql-i3Av_KDzA_R89ozkmJvlsBI=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman & modern, menu makanannya lengkap 100% halal.""","","","","",""
"https://www.google.com/maps/place/Warung+Makan+Suka+Rasa%28%EA%A7%8B%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%8F%EA%A6%AB%EA%A6%B1%29/data=!4m7!3m6!1s0x2e7a5997f404735b:0x63fb14699d3010d0!8m2!3d-7.7636669!4d110.4035125!16s%2Fg%2F11b6209zdm!19sChIJW3ME9JdZei4R0BAwnWkU-2M?authuser=0&hl=id&rclk=1","Warung Makan Suka Rasa(꧋ꦮꦫꦸꦁꦩꦏꦤ꧀ꦱꦸꦏꦫꦱ)","4,5","(90)","","","Jawa","·","","·","Jl. Wahid Hasyim No.151","Tutup","· Buka Sel pukul 05.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJBWf2oa0RVfHCQ46Mk6TgGfDVtEng1zpr-7t1HGKApFhnullY0L2sDuvArbEAVSYuPty13td-DRIKsbeUtBwBOASm5Ik_hqp2aHMRLBzUqa3aGh5SbpRoCCV-Ab5nE6q5lpe-sw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""masakannya mantap enaknya""","","","","",""
"https://www.google.com/maps/place/Warung+Makan+Bu+Mugi/data=!4m7!3m6!1s0x2e7a59264ece3281:0xc7812a297e442819!8m2!3d-7.7524322!4d110.3698379!16s%2Fg%2F11jv3hq2r4!19sChIJgTLOTiZZei4RGShEfikqgcc?authuser=0&hl=id&rclk=1","Warung Makan Bu Mugi","5,0","(12)","","","Brunch","·","","Gg. Jragem No.25","","Tutup","· Buka Sen pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCHVt5L5fhc4vhYXHmjO6XJtw1rZb9oVWSVXA389iEkz1YoZ2OQ9R5dCjxZo1t9vSU9dnGPPKp9CPosylPe7_Z9CSShOf8IChGghqM1ErxVhF88VC643Y-uI3OEqgvHaYhY-HA=w80-h106-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Waroeng+Toetoeng/data=!4m7!3m6!1s0x2e7a58549ae3b9e3:0xf3cf0fd8e16f0ac8!8m2!3d-7.7590114!4d110.3764373!16s%2Fg%2F11b6dmwgpc!19sChIJ47njmlRYei4RyApv4dgPz_M?authuser=0&hl=id&rclk=1","Waroeng Toetoeng","4,2","(1.224)","·","Rp 1–25.000","China","·","","·","Jl. Pogung Baru No.E30A","Tutup","· Buka Sen pukul 06.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSKD7FbTo7CJSsANnZk0bBSBixWmS5WrxDojtWrpWlLsxGIVA-UJxINr2zJ9g-L43eDbKZUQ-ylNs8s23CQUUgJNuILpGnXRw_tdFnlK7TQnttpeD7vyTfdNFQX277pBBQw_MAng=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menunya banyak dan enak-enak
Harganya termasuk murah 👌""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmRtd2dwYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Warung+Makan+Pak+Wandi%EA%A7%8B%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%8F%EA%A7%80%EA%A6%AE%EA%A6%A4%EA%A7%80%EA%A6%9D%EA%A6%B6/data=!4m7!3m6!1s0x2e7a59ac6b37be49:0x33f70c18701fcf11!8m2!3d-7.76024!4d110.382972!16s%2Fg%2F11c56qxt27!19sChIJSb43a6xZei4REc8fcBgM9zM?authuser=0&hl=id&rclk=1","Warung Makan Pak Wandi꧋ꦮꦫꦸꦁꦩꦏꦤ꧀ꦥꦏ꧀ꦮꦤ꧀ꦝꦶ","4,6","(22)","","","Bakso","·","","·","Gg. Pakel No.B4","Buka","· Tutup pukul 20.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtz-s7jenkJVikkDE2W0rbuKUm_j_hcBUOe4oW56hYupR78-mHUARSf2lxp3pJuNWXcfltyQseHjBnzYn1cEGFBbjFofXFWi25F1UBBUAZTQuRlFI1ZbC97WsI7pILIGndinuP=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak banget, harga pelajar .. mantep banget""","","","","",""
"https://www.google.com/maps/place/ROUX+Kitchen+%26+Bar/data=!4m7!3m6!1s0x2e7a59110f96e5db:0x183bcf136603076e!8m2!3d-7.7853604!4d110.3743054!16s%2Fg%2F11h02llyv0!19sChIJ2-WWDxFZei4RbgcDZhPPOxg?authuser=0&hl=id&rclk=1","ROUX Kitchen & Bar","4,4","(237)","","","Restoran","·","","Roemi Xtraordinary Ice Cream, Jl. Suroto No.3","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmjM1cnHr-J3WlNbs5OVlKJdMHDKQI1nI7msVVRPD36Xgsoq5CHKYgmMSl9Hh8nrhOWR6BQU39xdl84Er6cokxlqRs2CSgPojpgde3x2-ZehL9xWBv5XK0b0puROVmM__2CwPY=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tp untuk taste makanannya biasa aja dengan harga yg pricey 😅""","","","","",""
"https://www.google.com/maps/place/WMS+GORONTALO/data=!4m7!3m6!1s0x2e7a594c73b6b455:0xb01eb8554705d796!8m2!3d-7.7696858!4d110.4015975!16s%2Fg%2F11k8h482wk!19sChIJVbS2c0xZei4RltcFR1W4HrA?authuser=0&hl=id&rclk=1","WMS GORONTALO","4,1","(78)","·","Rp 1–25.000","Brunch","·","","Jl. Bongso Ijoyo No.31","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHFAvlVMlBZhZ-_pyhuE9_CekCZaZloBHU9joCKwtsP_udKO4JBJXx9sUJHT9daNw7rfLjbGZMeHb4lImpKsDv5ZH4NR1c72PfBEZheXrAGJmxS6E5lgiiWompJXWDW5O10FZ9=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jujur makanannya pas banget di lidahku nasi kuningnya enak juga.""","","","","",""
"https://www.google.com/maps/place/Coto+%22La-Capila%22/data=!4m7!3m6!1s0x2e7a582e9b95ad8d:0xfcba297c3c94348e!8m2!3d-7.7886408!4d110.3725255!16s%2Fg%2F11b6d4033w!19sChIJja2Vmy5Yei4RjjSUPHwpuvw?authuser=0&hl=id&rclk=1","Coto ""La-Capila""","4,6","(2.703)","·","Rp 25–50 rb","Sulawesi Selatan","·","","·","Jl. Krasak No.5","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFb5kPiBgh1nsSFfuZQdfoZkEsCAvugk3qchLzIM70SsHUgcnisvk--t-yRdHe6rPGXIvdW5_Z-F6FP71hWpxMWBWWHGKvEFWWkJ1zxZ56xYFAdmJgMBxI6FMgsgF4rREZiZA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soal","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmQ0MDMzdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","enak dan harganya cukup affordable."""
"https://www.google.com/maps/place/Kenes+Bakery+Gejayan+%28Bakery+%26+Pusat+Oleh-Oleh+Yogyakarta%29/data=!4m7!3m6!1s0x2e7a59b7930e17a1:0x55f2dbb8fec7db7a!8m2!3d-7.7688341!4d110.3908087!16s%2Fg%2F11f1ss66lm!19sChIJoRcOk7dZei4RetvH_rjb8lU?authuser=0&hl=id&rclk=1","Kenes Bakery Gejayan (Bakery & Pusat Oleh-Oleh Yogyakarta)","4,5","(1.171)","·","Rp 25–50 rb","Toko Roti","·","","·","Jl. Affandi No.15","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZvN-u0olfcsp29iyG9iADiuv1BJK_HnA6Z7XzbcwA7kNLLSseOmcEAoOPgKREtiVdRBEM7m18YRheoBYbr1TVgJl1CR_JX3_4BlQ3z8kBxlARUrhbZjhtkOzMqUk4ysQ6jEn6=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMXNzNjZsbRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","dan minumannya juga variatif dengan harga yang terjangkau."""
"https://www.google.com/maps/place/Warung+Makan+Dan+Kosan+Bu+Enny/data=!4m7!3m6!1s0x2e7a5849dcf6a9e3:0x4087e62a03286fba!8m2!3d-7.7745646!4d110.3709635!16s%2Fg%2F11c6v6k0pf!19sChIJ46n23ElYei4Rum8oAyrmh0A?authuser=0&hl=id&rclk=1","Warung Makan Dan Kosan Bu Enny","4,7","(65)","·","Rp 1–25.000","Jawa","·","","Jl. Blimbingsari Blk. D No.49, RT.03","","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQdEiCZm8KMiVg8StcsuGXIgayemcTb_xS43j-estI_4aKqupH6ecIbRVoE4lG1i5JYDDWpQGhBw7zLgUhGd1tvz6KEdgy5lGKAQRE1vbTRz0OGnQIN-QCVxvpN2I7NVkYtyUw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","Makanan","enak, harga terjangkau"""
"https://www.google.com/maps/place/Downtown+Diner/data=!4m7!3m6!1s0x2e7a5998cca59f49:0x52e7b0b8b5cf0067!8m2!3d-7.7668667!4d110.4103431!16s%2Fg%2F11t3cw_pbk!19sChIJSZ-lzJhZei4RZwDPtbiw51I?authuser=0&hl=id&rclk=1","Downtown Diner","4,8","(1.255)","","","Restoran","·","","·","Jl. Seturan Baru No.2 Blok E, RT.016/RW.095","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFASvhkRLe7i_69g_QLn67e52ubM0yaGYbMakIz4-hJasGT0D_jIYV7QvHq-YMrSNOh58aWPfPmvzF6aW0S69gmNQeezY4koMOOIOb-PV8dk3au5MFiH5AIODVMDZc1NBfbycjh=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, burger, classic chicken steak dan asian food nya enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0M2N3X3BiaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
