"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Rumah+Makan+Tio+Ciu+Pak+Amin+%28seafood%29/data=!4m7!3m6!1s0x2e7a599345f1362d:0xa9913b80d8bc5df0!8m2!3d-7.7724683!4d110.409322!16s%2Fg%2F11dftknksy!19sChIJLTbxRZNZei4R8F282IA7kak?authuser=0&hl=id&rclk=1","Rumah Makan Tio Ciu Pak Amin (seafood)","4,1","(457)","·","Rp 25–50 rb","Hidangan Laut","·","","Jl. Raya Kledokan No.5","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVK1lKtq6bqMmiN6cZ6ndpokbEs3TP5OOQipTX5jsJIHqyxgw5zXrtwV1eDfHyZqBAmp6R16j2LNfRY0i_HcvGEOkok9Ecu6a2jQe1g_oM2OKq5Tq5-usnXPKk8oNX7FsOCXht-w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkZnRrbmtzeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","lumayan enak, pesen udang saus tiram, angsio tahu & fuyunghai."""
"https://www.google.com/maps/place/Hebit+Food+%23No.1+Healthy+Food+Jogja/data=!4m7!3m6!1s0x2e7a59d3f78f3803:0x8c91e34d816a4aae!8m2!3d-7.7572702!4d110.3891953!16s%2Fg%2F11hf60xzzl!19sChIJAziP99NZei4RrkpqgU3jkYw?authuser=0&hl=id&rclk=1","Hebit Food #No.1 Healthy Food Jogja","4,6","(407)","","","Katering","·","","Jl. Sawit Sari Gg. Belimbing No.i 3","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDaKH6KiCZ5DsqkfIgiv01xUBFjGWhtbOg9qI74ROQ4lO8HyQJUcBOhsMVlN26iivYjgeEnqtWc0YGFDEoppb28hGIif2n7R4y-Ta5S44EuerYV_Gz2TuiX1Czo_hoAdI64L7K=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, cocok untuk memulai hidup sehat, harga juga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoZjYweHp6bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oSn3abG4AYes4-EP04Xr-QQ&ei=oSn3abG4AYes4-EP04Xr-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Tio+Ciu+Pak+Amin+%28seafood%29/data=!4m7!3m6!1s0x2e7a599345f1362d:0xa9913b80d8bc5df0!8m2!3d-7.7724683!4d110.409322!16s%2Fg%2F11dftknksy!19sChIJLTbxRZNZei4R8F282IA7kak?authuser=0&hl=id&rclk=1","Rumah Makan Tio Ciu Pak Amin (seafood)","4,1","(457)","·","Rp 25–50 rb","Hidangan Laut","·","","Jl. Raya Kledokan No.5","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVK1lKtq6bqMmiN6cZ6ndpokbEs3TP5OOQipTX5jsJIHqyxgw5zXrtwV1eDfHyZqBAmp6R16j2LNfRY0i_HcvGEOkok9Ecu6a2jQe1g_oM2OKq5Tq5-usnXPKk8oNX7FsOCXht-w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkZnRrbmtzeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","lumayan enak, pesen udang saus tiram, angsio tahu & fuyunghai."""
"https://www.google.com/maps/place/Munggur+Minang/data=!4m7!3m6!1s0x2e7a59d0e0ff42cf:0x96ba60736aaddbc1!8m2!3d-7.7883255!4d110.3876116!16s%2Fg%2F1hm5g398g!19sChIJz0L_4NBZei4RwdutanNgupY?authuser=0&hl=id&rclk=1","Munggur Minang","4,5","(1.306)","·","Rp 1–25.000","Padang","·","","·","Jl. Munggur No.26","Segera buka","· 18.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFYJj4cqENvi5h5TG-zi5tNSmtbpInKvlMuxqYQVEX-BgSknL-T6mZkcrDoc1zVQzMVhM43L3t6zGaA5dd-k3MKGEpVYX1GyLB0GdRDscSklkz3szEHsjbzVEbZglt175btXVi=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rasa","","","","makanan","oke, harga tergolong murah, dan pelayanan bagus."""
"https://www.google.com/maps/place/Hebit+Food+%23No.1+Healthy+Food+Jogja/data=!4m7!3m6!1s0x2e7a59d3f78f3803:0x8c91e34d816a4aae!8m2!3d-7.7572702!4d110.3891953!16s%2Fg%2F11hf60xzzl!19sChIJAziP99NZei4RrkpqgU3jkYw?authuser=0&hl=id&rclk=1","Hebit Food #No.1 Healthy Food Jogja","4,6","(407)","","","Katering","·","","Jl. Sawit Sari Gg. Belimbing No.i 3","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDaKH6KiCZ5DsqkfIgiv01xUBFjGWhtbOg9qI74ROQ4lO8HyQJUcBOhsMVlN26iivYjgeEnqtWc0YGFDEoppb28hGIif2n7R4y-Ta5S44EuerYV_Gz2TuiX1Czo_hoAdI64L7K=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, cocok untuk memulai hidup sehat, harga juga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoZjYweHp6bBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Kios+Makan+Pak+Surat+%26+Kedai+Sup+Buah/data=!4m7!3m6!1s0x2e7a584a8a45ee65:0xcfa2241a8f1f7de2!8m2!3d-7.7725503!4d110.3753998!16s%2Fg%2F11c52ycmmw!19sChIJZe5FikpYei4R4n0fjxokos8?authuser=0&hl=id&rclk=1","Kios Makan Pak Surat & Kedai Sup Buah","4,5","(43)","","","Sup","·","","·","69GG+X5C Foodcourt UGM, Jl. Persatuan Jl. Blimbingsari","Segera tutup","· 18.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHM58-1jgLO1NaTwIxzp-tecNKyWuRzLydJ0YBje5p08eZ8LwvEvxOpYO5QCn_isGe3bVlvqRQMQyxmFGO-ybY5LeAUZsc9-srNu6SHYZge-8H_n87Fu5Q-94otW5-3qe4QCxC=w80-h142-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Tio+Ciu+Original+Chinese+Food/data=!4m7!3m6!1s0x2e7a59eeb4c1eb4f:0xfc0e75ce0b0469a7!8m2!3d-7.779554!4d110.4084215!16s%2Fg%2F11dymnnf_z!19sChIJT-vBtO5Zei4Rp2kEC851Dvw?authuser=0&hl=id&rclk=1","Tio Ciu Original Chinese Food","4,6","(357)","·","Rp 25–50 rb","China","·","","·","Jl. Raya Kledokan No.27","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAcolkVHimKKKfjaKPfOMwdXBZAH9EusV0tCsMxV6QzkSg9hTzXsokdlaa3ewi0jfcafGQd4hakV2HJo9ZWlFcWS6eIZ3hqHsn_zdnLp8uRfg40VfCf8CbHMEVFDgsQP0To4DM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan enak khas Chinese food, harga masih terjangkau.""","","","","",""
"https://www.google.com/maps/place/HOT+CHILLI+CRAB/data=!4m7!3m6!1s0x2e7a584fce785147:0x2a6ba6c8ceb93aba!8m2!3d-7.7661426!4d110.3692025!16s%2Fg%2F11g7_hpl29!19sChIJR1F4zk9Yei4Rujq5zsimayo?authuser=0&hl=id&rclk=1","HOT CHILLI CRAB","4,6","(504)","·","Rp 25–50 rb","Hidangan Laut","·","","·","Jl. Monjali No.145-147","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFXuTwvZoRxHnOO7dp8-28Oz45dQKnULVPU8WhgRnGhBQTx_DPjlJekKUz6DkdaYPOPMzbigqTsDHPS6FRFYN2Pg54ekNn8HZzF65m62z6nzuPkB9NawH0AKqaswXsZUFmNuuigA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak bgt lg

buat udang jg super fresh bgt rasanya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnN19ocGwyORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/kedai+kuliner+bang+kenzie/data=!4m7!3m6!1s0x2e7a5f19c8447c65:0x5269a0b90e679d3b!8m2!3d-7.7512651!4d110.3720933!16s%2Fg%2F11hhfjjx4d!19sChIJZXxEyBlfei4RO51nDrmgaVI?authuser=0&hl=id&rclk=1","kedai kuliner bang kenzie","4,4","(113)","·","Rp 1–25.000","Restoran","·","","·","69XC+GVG, Jl. Ring Road Utara","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHP6b1BxlVMoa-0YrFGXol5VY85pX9iTy_gJ9tfUjApJ-NDMj01ZobRVkmsskYjgWM9O7q9FknUAsjYjEMM4Kc--jjBmS4mQUur5W4IoE4_zstCIUqQdaWlsl5LFgBvS-mrlE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kesini karena pengen bakso, dan rasanya enak banget, dijamin HALAL""","","","","",""
"https://www.google.com/maps/place/Yoshinoya+Kaliurang/data=!4m7!3m6!1s0x2e7a591b34062b73:0xc5426429f29f6561!8m2!3d-7.7615476!4d110.3804487!16s%2Fg%2F11f65h7r83!19sChIJcysGNBtZei4RYWWf8ilkQsU?authuser=0&hl=id&rclk=1","Yoshinoya Kaliurang","4,4","(2.736)","·","Rp 50–75 rb","Jepang","·","","Jl. Kaliurang Jl. Pogung Kidul No.5","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEicrTfrXMrL0GpRHsU0D59CR-R82A5qFoqJjG4AD6563VjvNL7GGh5tA3XqXg_iDjZVDItDTCP6YkK8vLDOjLplU3n6F9yr1riMBZJJ_p-fo22On9SLoE_diVeLZNgvqPxdVg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, suasana cukup nyaman, ada toilet dan mushola juga.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmNjVoN3I4MxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Warung+Makan+Rahayu/data=!4m7!3m6!1s0x2e7a59a02e133225:0x8b66c5459f2877e1!8m2!3d-7.7552111!4d110.402055!16s%2Fg%2F11b6p7mlc6!19sChIJJTITLqBZei4R4Xcon0XFZos?authuser=0&hl=id&rclk=1","Warung Makan Rahayu","4,6","(35)","·","Rp 1–25.000","Jawa","·","","Jl. Delima","","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEJcgeoKmXufB0JSX6at4paeusjmwnuNZYh92YSG_gAX9bvTv7UOW-oGdsZAD7SOwP4aSKw8Jgk9f9kaeJsdQer0kLN1CA17hYJZWMI9PW_LUb6ncHa8o0S_Qp_-9fFHXZEWdu-zi6WwvH0NfmSARkFSndNjdYE6vUKZ9325Uqg-YRJbPGFd-CCYPFxrI_tRQcBLg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung makan dekat Polda DIY""","","","","",""
"https://www.google.com/maps/place/RM,+GEMBLUNG/data=!4m7!3m6!1s0x2e7a58498d7c40c9:0xa53e0239626e3b4a!8m2!3d-7.7737355!4d110.3717863!16s%2Fg%2F11cn6kdqfb!19sChIJyUB8jUlYei4RSjtuYjkCPqU?authuser=0&hl=id&rclk=1","RM, GEMBLUNG","4,7","(24)","·","$","Restoran","·","","T.9, Jl. Blimbingsari Blk. D No.39","","Tutup","· Buka Sen pukul 14.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF79NsXPGImfkmK1hE8p2CBU1ASObtH4dF3lFBLIBtSajuP-duxnnY_TWVEA_i5bnZy1yVhSIHqIZYSkYo7VLBmLYYQABgL1WURvS2zTgaffV0Ueed9rvpiyXDpDKx17rIb4MS-iw=w123-h92-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Lotek+%26+Gado-Gado+Bu+Bagyo+Colombo/data=!4m7!3m6!1s0x2e7a59c865884d5f:0xb81ad3f773bbdb5!8m2!3d-7.7758328!4d110.3915534!16s%2Fg%2F1pt_1c7fc!19sChIJX02IZchZei4Rtb07dz-tgQs?authuser=0&hl=id&rclk=1","Lotek & Gado-Gado Bu Bagyo Colombo","4,4","(1.558)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Moses Gatotkaca No.3","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFB2iCGC6-RzohisKks6D8Z-MnLvAAUYR0RVBPqpU6fyAhd3USvymgK8XEoGvvUQjypxF_atumI2EonJYW3xMYjoDvYxeWZYvRXHo9LzcUwWpLFGYrXJTM0SRGzIZUQpFKPlIC=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung ini menyediakan aneka macam","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB0XzFjN2ZjGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","dengan bumbu kacang."""
"https://www.google.com/maps/place/Sugoi+Ramen+Express/data=!4m7!3m6!1s0x2e7a59d6d8c10edd:0xc669694a54b27799!8m2!3d-7.7556502!4d110.3964082!16s%2Fg%2F11jfc83z4n!19sChIJ3Q7B2NZZei4RmXeyVEppacY?authuser=0&hl=id&rclk=1","Sugoi Ramen Express","4,5","(4.986)","·","Rp 25–50 rb","Ramen","·","","·","Ruko Kelapa Hijau No. 18","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmI-FZdubBF8Z6zFr3aklQG2mYNdTf1jH8em8ex5FYlW4Lo19UaIKouKua7W2iMXwk0UqDbB6FKkHWzy5aiBer6KZBGf1VQQZwPe20pL-QMJ5NGCwO86Yf-hKb7ALei1ax6-UhNQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqZmM4M3o0bhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","dan minumannya rasanya oke dg harga terjangkau."""
"https://www.google.com/maps/place/Sop+Buntut+Bu+Menuk+2/data=!4m7!3m6!1s0x2e7a59cc1c8b7cd7:0x82365260f397e982!8m2!3d-7.7593537!4d110.381072!16s%2Fg%2F11q97fyx41!19sChIJ13yLHMxZei4RgumX82BSNoI?authuser=0&hl=id&rclk=1","Sop Buntut Bu Menuk 2","4,6","(665)","·","Rp 25–50 rb","Indonesia","·","","Jl. Kaliurang","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW0HaoCNf7dc9GoLoCsR8uBVWT1MkgZqr_fs-HQJLSMoZdujR6uIJ_o1f8EFJl7ETSXj53HUEvr4QWsTP2L5YyPlnov5GV2BM7oo3mjQYesES1RiH1yRWOC61CN4_pObCNMF6ySVMsKT-6=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sambalnya enak, kayaknya ada bumbu khususnya yang kelihatan beda banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxOTdmeXg0MRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/STABLE+COFFEE/data=!4m7!3m6!1s0x2e7a5900079e8799:0x91dbfbaffb6ff59d!8m2!3d-7.7841296!4d110.4127526!16s%2Fg%2F11wqn2fdh4!19sChIJmYeeBwBZei4RnfVv-6_725E?authuser=0&hl=id&rclk=1","STABLE COFFEE","4,9","(22)","","","Restoran","·","","·","Jl Adisucipto.114a,gowok, Caturtunggal kec,Depok kab, Sleman Daerah, istimewa Yogyakarta","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEZlUs3RGS-Fj5XpseEE-18XR5XQbO6XD1AcsUvKuN37e9Jd16Of9Lok6SwpI9S8Tm4s5Q2Q_IGw1Wh_jYwRWstyQ_ePwrmNNVDvnPeXv3AbtaCgW__-PL_HZP_7qjAYVnQia7rA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sayangnya pilihan menu cemilan sedikit sekali.""","","","","",""
"https://www.google.com/maps/place/Gudeg+Yu+Djum+avi+-+Kaliurang+KM+5/data=!4m7!3m6!1s0x2e7a598f00a394fb:0xe3a02e9d757669a6!8m2!3d-7.7632604!4d110.3801061!16s%2Fg%2F11rgdkn5jg!19sChIJ-5SjAI9Zei4Rpml2dZ0uoOM?authuser=0&hl=id&rclk=1","Gudeg Yu Djum avi - Kaliurang KM 5","4,6","(92)","·","Rp 25–50 rb","Jawa","·","","Jl. Kaliurang Gg. Srikaton No.2 KM 5","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHB6VHb5AcYLmVsoW8eOI8XEJ_f1Bmr2fX0c5SuIAnPXiai57JZif5FmAxIK_aGORGndYUG4BS7tBWjOa_2mLuqk6GRFO1xCjG_dBI5vVOw_Qf-yC-58XHhvnJerPJN6XsZmDAX=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Maknyus telor dan ayamnya
Saya tidak makan gudeg nya karena maniz sekalee""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyZ2RrbjVqZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Warung+Makan+Bu+Ita+Mlati+-+Makanan+Enak+di+Jogja/data=!4m7!3m6!1s0x2e7a58551405a831:0x9068492f206c29eb!8m2!3d-7.7563615!4d110.3667397!16s%2Fg%2F11crzj7dl0!19sChIJMagFFFVYei4R6ylsIC9JaJA?authuser=0&hl=id&rclk=1","Warung Makan Bu Ita Mlati - Makanan Enak di Jogja","4,4","(1.027)","·","Rp 1–25.000","Masakan Asia","·","","·","Jl. Rusunawa Mranggen","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmP4oSm7H_xeiI1PiQoxs_K7Ny8_ve12jSwxKTm6c4XivmkhY69xoWWC5fc-ntYT1HG90Dz17zpeuy4qE0CU6_sn9GK6Np8LhsmEcTyk9BZ8RJ6GdZCSRbEXVAZxLIkcAh4naf=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak-enak dan harganya murah dengan porsi yang cukup banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjcnpqN2RsMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oin3afrPJqKz4-EP2cbtqQY&ei=oin3afrPJqKz4-EP2cbtqQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
